gene_id	B_B7H3_CAR_T	B_BC_CAR_T	B_T_cell	E_B7H3_CAR_T	E_BC_CAR_T	E_T_cell	M_B7H3_CAR_T	M_BC_CAR_T	M_T_cell
gene-MACROH2A1	2906	2130	1895	1882	1795	1375	1602	1928	1724
gene-LOC119873892	0	0	0	1	2	1	1	0	0
gene-LOC102152092	0	0	0	0	0	0	0	0	0
gene-TIFAB	0	0	0	0	0	0	6	6	1
gene-NEUROG1	0	0	0	0	0	0	0	0	0
gene-LOC102152433	0	0	0	0	0	0	0	0	0
gene-CXCL14	0	9	3	0	0	0	0	8	0
gene-LOC119873895	0	0	0	0	0	0	0	0	0
gene-LOC119873896	0	0	0	0	0	0	0	0	0
gene-LOC102152598	0	0	0	0	0	0	0	0	0
gene-LOC119863907	0	0	0	0	0	0	0	0	0
gene-SLC25A48	90	147	117	63	84	21	334	278	403
gene-LOC119873897	0	0	0	4	0	0	5	1	3
gene-IL9	4	4	0	3	2	0	4	77	7
gene-FBXL21P	0	7	0	0	1	4	5	9	9
gene-LECT2	0	0	0	0	0	2	0	0	0
gene-LOC106559518	0	0	0	0	0	0	0	0	0
gene-TGFBI	18	40	31	16	2	12	54	60	105
gene-LOC111097931	0	0	0	0	0	0	0	0	0
gene-LOC119874033	6	6	5	1	0	2	7	3	5
gene-SMAD5	646	766	764	860	548	769	721	799	615
gene-SMIM32	0	0	0	0	0	0	0	0	0
gene-LOC106559472	0	0	0	0	0	0	0	0	0
gene-TRPC7	2	4	1	0	0	0	0	0	0
gene-LOC111098032	0	0	0	0	0	0	0	0	0
gene-LOC102153297	0	0	0	0	0	0	0	0	0
gene-LOC111098033	0	0	0	0	0	0	0	0	0
gene-LOC610201	0	0	0	0	0	0	0	0	0
gene-LOC481522	0	0	0	0	0	0	0	0	0
gene-SPOCK1	3	1	13	7	3	15	50	25	130
gene-LOC106559513	0	0	0	0	0	2	0	0	0
gene-LOC111097932	0	0	0	0	0	0	0	0	0
gene-KLHL3	292	355	441	210	162	158	709	586	333
gene-MIR874	0	0	0	0	0	0	0	0	0
rna-NR_049518.1	0	0	0	0	0	0	0	0	0
gene-LOC119873998	0	0	0	0	1	0	0	0	0
gene-HNRNPA0	4816	4196	4059	4406	3877	3144	3176	4052	2656
gene-LOC119874014	0	0	0	0	0	0	0	0	0
gene-LOC102154099	0	0	0	0	0	0	0	0	0
gene-LOC106559473	0	6	8	0	2	2	8	5	4
gene-MYOT	5	9	18	8	3	14	18	12	12
gene-PKD2L2	217	311	339	255	173	231	203	116	174
gene-FAM13B	2127	2747	2455	2182	1372	1693	1283	1144	1759
gene-WNT8A	114	189	174	122	96	124	97	99	121
gene-LOC100855733	1	0	1	1	0	1	1	3	3
gene-NME5	2	0	1	0	3	0	0	4	1
gene-BRD8	2667	2176	1972	1757	1590	1117	1843	1734	1721
gene-LOC119873901	154	142	136	95	104	99	117	119	136
gene-KIF20A	5568	2007	1775	2272	3553	1450	1674	2468	1902
gene-CDC23	1833	910	783	890	1017	562	861	1010	769
gene-LOC119874105	0	0	0	0	0	0	0	0	0
gene-GFRA3	0	0	2	5	1	2	9	0	0
gene-CDC25C	524	280	180	311	404	182	319	428	241
gene-SLBP2	32	10	1	12	13	3	22	9	11
gene-FAM53C	1122	1034	617	888	786	488	964	939	719
gene-KDM3B	3435	3807	3259	3423	2029	2782	2327	1797	3047
gene-REEP2	0	12	12	8	4	18	59	51	41
gene-EGR1	1010	411	329	293	719	217	1238	1102	759
gene-TRNAK-UUU-5	0	0	0	0	0	0	0	0	0
gene-LOC106559474	19	25	19	11	10	16	7	9	7
gene-ETF1	8221	5700	3425	4398	5192	3082	6270	8270	4637
gene-LOC119873902	772	534	413	521	603	298	545	856	434
gene-HSPA9	12007	9671	7090	8313	7805	5492	9651	12372	6364
gene-LOC119874081	5	20	10	4	1	7	7	8	10
gene-LOC119874080	2	1	0	8	1	2	5	0	0
gene-LOC102156696	0	0	0	0	0	0	1	0	0
gene-CTNNA1	857	1439	874	1190	1153	1173	2508	2490	1702
gene-LRRTM2	0	5	4	4	2	4	6	2	0
gene-LOC119873903	0	2	2	5	4	10	6	4	2
gene-SIL1	397	489	388	519	414	376	705	566	650
gene-LOC111098037	0	9	0	1	0	0	0	0	0
gene-LOC119874121	0	0	0	0	0	0	0	0	0
gene-LOC119873904	719	882	514	558	522	470	503	537	309
gene-LOC119874078	4	9	0	8	2	1	7	7	0
gene-LOC481530	128	140	48	65	106	48	88	123	41
gene-MATR3	17114	14559	12132	12316	11091	9114	10541	12812	10505
gene-LOC119881652	0	0	0	0	0	0	0	0	0
gene-MLANA	0	0	0	0	0	0	0	0	0
gene-LOC119873905	4	6	4	5	3	2	9	8	6
gene-KIAA2026	1299	1241	1114	1170	887	1026	804	660	929
gene-RANBP6	1220	1241	989	902	707	802	799	714	771
gene-LOC100855983	0	0	0	0	0	0	0	2	0
gene-LOC100856006	0	0	0	0	0	0	0	0	0
gene-IL33	0	0	0	0	0	0	0	0	0
gene-TPD52L3	0	0	0	0	0	0	0	0	0
gene-LOC100684073	0	0	0	0	0	0	0	0	0
gene-LOC119874100	0	0	0	0	0	0	0	0	0
gene-UHRF2	1247	1653	1389	1316	1006	1130	1042	857	972
gene-LOC119873906	17	66	48	39	17	30	7	25	13
gene-GLDC	3	3	4	0	1	0	4	0	0
gene-LOC119873907	26	27	13	44	18	41	44	20	35
gene-LOC610717	3	9	6	1	3	2	19	12	13
gene-LOC119873908	17	43	23	34	18	18	25	18	36
gene-KDM4C	1128	1262	925	1079	806	754	1092	759	1288
gene-LOC102154562	0	0	0	0	0	0	0	1	0
gene-LOC100685349	1	4	0	0	0	0	0	0	0
gene-LOC102151810	116	125	140	94	87	85	107	73	126
gene-LOC119874036	0	0	0	0	0	1	0	0	0
gene-LOC119874037	0	0	0	0	0	0	0	0	0
gene-LOC102152219	0	0	0	0	0	0	0	0	0
gene-DMAC1	955	1142	871	709	550	512	527	569	534
gene-LOC119874119	0	0	0	0	0	0	0	0	0
gene-LOC119874038	0	0	0	0	0	0	0	0	0
gene-LOC100685504	0	0	0	0	0	0	0	0	0
gene-PTPRD	0	5	4	1	0	4	2	3	2
gene-LOC119874073	0	0	0	0	0	0	0	0	0
gene-LOC100684282	0	0	0	0	0	0	0	0	0
gene-LOC484977	0	0	0	0	0	0	0	0	0
gene-LOC111098038	0	0	0	0	0	0	0	0	0
gene-LOC474706	0	0	4	0	2	0	0	0	0
gene-LOC100684499	0	2	0	2	0	6	1	0	3
gene-LOC119874070	0	0	0	0	0	0	0	0	0
gene-LOC111097934	0	0	0	0	0	0	0	0	0
gene-LOC119874111	0	0	0	0	0	0	0	0	0
gene-LOC106559519	0	0	0	0	0	0	0	0	0
gene-LOC481540	0	0	0	0	0	0	0	0	0
gene-LOC100684799	0	0	0	0	0	0	0	0	0
gene-LOC100856273	0	0	0	0	0	0	0	0	0
gene-LOC100856119	1	0	0	0	0	2	2	0	0
gene-LOC111098039	0	0	0	0	0	0	0	0	0
gene-LOC100684947	0	0	0	0	0	0	0	0	0
gene-LOC119874040	0	0	0	0	0	0	0	0	0
gene-LOC119873909	0	0	0	0	0	0	0	0	0
gene-TYRP1	0	0	0	0	0	0	0	0	0
gene-LOC111098040	0	0	0	0	0	0	0	0	0
gene-LURAP1L	0	0	0	0	0	4	0	0	0
gene-LOC111097935	0	0	0	0	0	0	0	0	0
gene-LOC481543	0	0	0	0	0	0	0	0	1
gene-MPDZ	8	0	0	0	0	0	0	0	0
gene-LOC106559528	0	0	0	0	0	0	0	0	0
gene-LOC106559520	0	0	0	0	0	0	0	0	0
gene-LOC111098043	0	0	0	0	0	0	0	0	0
gene-LOC111097936	0	0	0	0	0	0	0	0	0
gene-LOC111098044	0	4	9	1	0	8	0	0	0
gene-LOC111098045	36	60	77	58	40	80	9	1	15
gene-LOC119876802	6	7	16	23	5	12	0	0	5
gene-LOC102153458	37	42	49	53	18	78	7	1	23
gene-NFIB	0	0	2	0	0	1	0	0	0
gene-LOC119873911	0	0	0	0	0	0	0	0	0
gene-LOC111098046	0	0	0	0	0	0	0	0	0
gene-LOC119873912	0	0	0	0	0	0	0	0	0
gene-ZDHHC21	462	666	661	647	443	499	463	549	716
gene-LOC111098047	17	11	30	20	31	18	12	2	21
gene-CER1	0	0	0	0	1	0	2	1	0
gene-FREM1	358	593	491	619	353	544	351	301	811
gene-LOC111097937	0	0	0	0	0	0	0	0	0
gene-LOC111098048	2	0	0	0	0	0	0	0	0
gene-TTC39B	1618	2049	1344	1640	1263	940	1331	1202	1800
gene-LOC119880172	9	9	0	3	1	2	4	1	0
gene-LOC119874041	7	0	0	0	0	0	0	0	0
gene-LOC119881644	151	108	103	139	125	89	96	180	108
gene-LOC119881650	1	0	4	1	0	0	2	1	1
gene-LOC119874092	0	0	0	0	0	0	0	0	0
gene-LOC119881645	0	0	0	5	2	4	0	0	0
gene-CCDC171	86	78	72	60	32	61	61	36	30
gene-LOC119874076	0	0	0	0	0	0	0	0	0
gene-LOC111098050	3	0	4	0	0	0	0	0	0
gene-LOC102155446	0	0	1	2	0	0	0	1	1
gene-LOC119873913	0	0	0	0	0	0	0	0	0
gene-LOC111098054	2	0	0	1	0	0	0	1	3
gene-LOC111097938	0	0	0	0	0	0	0	0	0
gene-LOC111098055	0	0	0	0	0	0	0	0	0
gene-LOC111098056	0	0	0	0	0	0	0	0	0
gene-LOC119874042	0	0	0	0	0	0	0	0	0
gene-LOC111097940	0	0	1	3	0	0	0	0	0
gene-BNC2	2	0	0	0	0	0	0	0	0
gene-LOC111098058	0	0	0	0	0	0	0	0	0
gene-CNTLN	0	0	1	0	0	0	11	5	6
gene-LOC119873914	0	0	0	0	0	0	0	0	0
gene-LOC102156029	0	0	0	0	0	0	0	0	0
gene-SH3GL2	0	1	0	0	0	0	0	0	0
gene-LOC119874043	0	0	0	0	0	0	0	0	0
gene-LOC102156260	0	0	0	0	0	0	0	0	0
gene-LOC111098059	0	0	0	0	0	0	0	0	0
gene-LOC119873915	0	0	0	0	0	0	0	0	0
gene-ADAMTSL1	0	0	0	0	0	0	0	4	3
gene-LOC119873916	0	0	0	0	0	0	0	0	0
gene-LOC102156079	0	0	0	0	0	0	0	0	0
gene-SAXO1	8	0	0	0	0	0	0	0	0
gene-LOC119873917	0	0	0	0	0	0	0	0	0
gene-LOC106559480	0	0	0	1	0	0	0	0	0
gene-LOC111098060	0	0	0	0	2	0	0	0	0
gene-RRAGA	1494	1414	1466	1636	986	1328	1703	1282	1523
gene-HAUS6	2823	2474	1602	1999	1865	1512	1698	2050	1617
gene-LOC119874085	0	0	0	0	1	1	1	2	0
gene-PLIN2	2630	3090	2722	3307	1740	3044	2311	2497	2104
gene-LOC111098061	4	4	5	8	0	10	0	7	5
gene-DENND4C	3200	3562	3251	3239	2354	2633	2769	2141	3300
gene-LOC100856351	0	3	0	2	0	0	2	0	0
gene-RPS6	60945	67556	53959	51869	35211	44770	47110	40456	41781
gene-ACER2	79	240	242	193	60	190	353	250	256
gene-LOC111098062	0	2	3	0	1	1	0	4	3
gene-SLC24A2	0	10	16	11	8	18	7	12	12
gene-LOC100687371	0	0	0	0	0	0	0	0	0
gene-LOC119881646	2	0	0	4	1	0	5	4	0
gene-LOC119874114	0	0	0	0	0	0	0	0	0
gene-LOC111097905	0	0	0	0	0	0	0	0	0
gene-LOC102151501	0	0	0	0	0	0	0	0	0
gene-LOC119874082	0	0	0	0	0	0	0	0	0
gene-LOC111098065	3	0	0	0	0	0	0	0	0
gene-MLLT3	986	1043	976	712	554	570	581	295	709
gene-LOC119874125	0	0	0	0	0	0	0	0	0
gene-FOCAD	869	534	438	585	690	495	651	684	434
gene-MIR491	0	0	0	0	0	0	0	0	0
rna-NR_049228.1	0	0	0	0	0	0	0	0	0
gene-LOC119874072	0	0	0	0	0	0	0	0	0
gene-LOC119874086	0	0	0	0	0	0	0	0	0
gene-LOC119873919	0	6	4	4	1	3	0	1	0
gene-HACD4	2	17	33	16	3	13	34	11	24
gene-LOC119874104	0	2	0	0	0	0	0	0	0
gene-LOC111097941	0	0	0	0	0	0	0	0	0
gene-IFNB1	0	0	0	0	0	0	0	0	0
gene-LOC100686162	0	0	0	0	0	0	0	0	0
gene-LOC119873922	0	0	2	0	0	0	0	0	0
gene-IFNA5	0	0	0	0	0	0	0	0	0
gene-LOC100683045	0	0	0	0	0	0	0	0	0
gene-LOC100683567	0	0	0	0	0	0	0	0	0
gene-LOC119873921	0	0	0	0	0	0	0	0	0
gene-LOC100688084	0	0	0	0	0	0	0	0	0
gene-LOC119876809	0	0	0	0	0	0	0	0	0
gene-KLHL9	2186	2738	2518	2617	1839	2034	1708	1540	1785
gene-LOC100685213	0	0	0	0	0	0	0	0	0
gene-LOC611406	0	3	0	0	0	0	0	0	0
gene-LOC119876828	0	0	0	0	0	0	0	0	0
gene-LOC100682977	0	0	0	0	0	0	0	0	0
gene-IFNA7	0	0	0	0	0	0	0	0	0
gene-IFNE	0	0	0	0	0	0	0	0	0
gene-MIR31	0	0	0	0	0	0	0	0	0
rna-NR_049225.1	0	0	0	0	0	0	0	0	0
gene-MTAP	1711	1216	1101	1367	1272	933	2028	2536	1670
gene-LOC119873924	557	363	317	414	363	331	588	636	424
gene-LOC111098066	0	1	0	4	6	0	8	11	1
gene-CDKN2B	691	505	591	910	770	490	1530	2149	1036
gene-LOC119873925	809	936	868	1312	942	895	1442	1592	1324
gene-LOC102153066	10	11	17	9	13	17	29	20	17
gene-DMRTA1	0	0	0	0	0	0	0	0	0
gene-LOC100685452	0	0	0	0	0	0	0	0	0
gene-LOC106559483	0	0	0	0	0	0	0	0	0
gene-LOC102153298	0	0	0	0	0	0	0	0	0
gene-LOC100686786	0	0	0	0	0	0	0	0	0
gene-LOC102153334	0	0	0	3	0	2	0	0	0
gene-LOC111097943	0	0	0	0	0	0	0	0	0
gene-ELAVL2	0	0	0	0	0	1	0	0	0
gene-LOC111098068	0	0	0	0	0	0	0	0	0
gene-LOC119874116	0	0	0	0	0	0	0	0	0
gene-LOC119874074	0	0	0	0	0	0	0	0	0
gene-LOC111097944	0	0	0	0	0	0	0	0	0
gene-LOC100856699	4	0	0	1	2	2	0	0	1
gene-IZUMO3	0	0	0	0	0	0	0	2	0
gene-LOC119874099	0	0	0	0	0	0	0	0	0
gene-LOC111098069	0	0	0	0	0	0	0	0	0
gene-LOC100686955	0	0	0	0	0	0	0	0	0
gene-LOC100685742	0	0	0	0	0	0	0	0	0
gene-LOC119874126	0	0	0	0	0	0	0	0	0
gene-LOC111097906	0	0	0	0	0	0	0	0	0
gene-TUSC1	0	0	5	0	0	0	18	6	0
gene-LOC111098071	0	0	0	0	0	0	0	0	0
gene-LOC119873927	0	0	0	0	0	0	0	0	0
gene-LOC119873928	0	0	0	0	0	0	0	0	0
gene-LOC111098070	0	0	0	0	0	0	0	0	0
gene-LOC100687201	0	0	0	0	0	0	0	0	0
gene-LOC111098072	0	0	0	0	0	0	0	0	0
gene-LOC111097907	0	0	0	0	0	0	0	0	0
gene-LOC111098073	0	0	0	0	0	0	0	0	0
gene-MIR8831	0	0	0	0	0	0	0	0	0
rna-NR_128776.1	0	0	0	0	0	0	0	0	0
gene-LOC106559484	0	0	0	0	0	0	0	0	0
gene-LOC111098074	0	0	0	0	0	0	0	0	0
gene-LOC106559485	4	21	13	17	8	21	9	10	13
gene-TRNAK-CUU-23	0	0	0	0	0	0	0	0	0
gene-CAAP1	697	613	598	540	474	364	557	579	504
gene-LOC102154328	0	0	0	0	0	0	0	4	0
gene-PLAA	2035	1676	1206	1221	1281	672	1480	1843	1202
gene-IFT74	572	474	351	293	337	180	513	596	360
gene-LRRC19	8	21	20	15	22	10	53	41	14
gene-MIR872	0	0	0	0	0	0	0	0	0
rna-NR_049526.1	0	0	0	0	0	0	0	0	0
gene-TEK	9	8	5	0	0	0	6	7	0
gene-LOC102152733	0	0	0	0	0	0	0	0	0
gene-EQTN	0	0	0	0	0	0	0	4	0
gene-LOC100687517	0	0	0	0	0	0	0	0	0
gene-LOC111097945	0	1	0	0	0	0	0	0	0
gene-MOB3B	14	13	9	5	8	12	16	14	18
gene-LOC119873929	0	0	0	0	0	0	0	0	0
gene-IFNK	0	0	0	0	0	0	0	0	0
gene-C11H9orf72	243	294	207	170	119	127	221	243	192
gene-LOC119874113	0	0	0	0	0	0	0	0	0
gene-LINGO2	0	0	3	0	0	0	0	0	0
gene-LOC111098078	0	0	2	0	0	0	0	0	0
gene-LOC100687664	0	0	0	0	0	0	0	0	0
gene-LOC106559486	0	0	0	0	0	0	0	0	0
gene-MIR876	0	0	0	0	0	0	0	0	0
rna-NR_049520.1	0	0	0	0	0	0	0	0	0
gene-LOC111098077	0	0	0	0	0	0	0	0	0
gene-LOC102155394	0	0	0	0	0	0	0	0	0
gene-LOC102155571	0	0	0	0	0	0	0	0	0
gene-LOC611705	3	0	0	1	0	0	0	0	0
gene-LOC119874044	0	0	0	0	0	0	0	0	0
gene-LOC119874045	0	0	0	0	0	0	0	0	0
gene-LOC611718	0	0	0	0	0	0	0	0	0
gene-LOC106559530	0	0	0	0	0	0	0	0	0
gene-LOC119874117	0	0	0	0	0	0	0	0	0
gene-LOC100855832	0	0	0	0	0	0	0	0	0
gene-LOC111097947	0	0	0	0	0	0	0	0	0
gene-LOC119874101	0	0	0	0	0	0	0	0	0
gene-LOC119874069	0	0	0	0	0	0	0	0	0
gene-LOC111098079	0	0	0	0	0	0	0	0	0
gene-LOC111097948	0	0	0	0	0	0	0	0	0
gene-LOC106559522	0	0	0	0	0	0	0	0	0
gene-LOC119874046	0	0	0	0	0	0	0	0	0
gene-LOC481575	0	0	0	0	0	0	0	0	0
gene-LOC111097949	0	0	0	0	0	0	0	0	0
gene-ACO1	957	918	670	768	613	653	703	768	610
gene-DDX58	174	175	125	168	111	168	144	98	115
gene-LOC119881647	52	139	115	131	77	105	48	75	104
gene-TOPORS	2357	2558	2215	2414	1603	1729	1932	1690	2037
gene-NDUFB6	2104	1467	1239	1284	1418	765	1381	1610	1203
gene-LOC119873932	0	0	0	0	0	0	0	0	0
gene-TMEM215	0	0	0	1	0	0	0	0	0
gene-APTX	711	594	442	471	476	261	492	589	364
gene-LOC119863874	5963	4635	3609	3521	3597	2314	4347	5284	4076
gene-MIR207	0	0	0	0	0	0	0	0	0
rna-NR_128725.1	0	0	0	0	0	0	0	0	0
gene-SMU1	3799	2768	2255	2073	1833	1394	2002	2126	1645
gene-B4GALT1	7326	7369	5300	5285	4518	3530	4971	3899	3988
gene-LOC111098080	997	1011	847	791	599	497	727	577	615
gene-LOC119874047	0	0	0	0	0	0	0	0	0
gene-LOC119874131	0	0	0	0	0	0	0	0	0
gene-SPINK4	59	110	74	162	56	175	46	29	49
gene-BAG1	9146	7159	5440	6252	5857	4123	6915	8067	4993
gene-CHMP5	772	829	794	804	616	507	862	876	769
gene-NFX1	1917	1996	1396	1494	1280	1281	1669	1517	1280
gene-LOC111098081	309	319	266	302	176	234	364	295	214
gene-AQP7	5	2	5	8	1	0	7	0	5
gene-LOC102157307	0	0	0	0	0	0	0	0	1
gene-AQP3	426	584	562	83	41	105	374	166	557
gene-NOL6	2931	2275	1707	1967	2113	1943	1347	2988	1247
gene-LOC106559490	0	4	3	2	2	13	5	4	3
gene-UBE2R2	2851	2648	1873	2301	1764	1577	1950	1829	1680
gene-LOC119873999	16	8	2	11	5	4	4	4	0
gene-LOC119874068	0	2	0	0	0	0	0	0	0
gene-UBAP2	2533	1620	1369	1418	1534	1020	1803	1977	1334
gene-LOC119874090	5	0	0	7	0	1	2	0	9
gene-LOC119874089	0	1	0	0	0	0	0	0	0
gene-LOC111098082	0	0	0	0	0	4	1	0	3
gene-DCAF12	1856	1557	1185	1365	1221	1020	1197	1285	1084
gene-LOC111098083	0	10	9	0	3	0	2	9	2
gene-UBAP1	1319	1420	1191	1223	922	748	1198	1003	1322
gene-LOC119873934	0	3	1	5	2	1	3	1	7
gene-KIF24	699	223	185	268	353	136	267	511	220
gene-NUDT2	157	229	126	211	137	130	117	92	80
gene-LOC119873935	120	165	96	141	96	110	63	53	56
gene-MYORG	10	54	41	32	5	15	45	48	44
gene-C11H9orf24	0	0	2	0	1	1	0	2	0
gene-DNAI1	0	5	4	2	4	2	0	0	6
gene-FAM219A	430	548	517	460	380	381	407	574	334
gene-ENHO	21	7	25	7	6	17	8	5	11
gene-CNTFR	0	3	3	3	0	6	3	0	0
gene-LOC102153363	274	272	275	269	232	190	209	152	202
gene-RPP25L	337	426	414	353	263	280	276	262	278
gene-DCTN3	1449	1322	1016	991	890	549	1270	1279	1141
gene-ARID3C	0	0	2	5	0	2	1	0	0
gene-SIGMAR1	2037	1808	1515	1832	1326	1583	1596	1783	1586
gene-GALT	814	1027	792	627	551	517	971	608	950
gene-IL11RA	31	22	30	40	13	15	38	53	7
gene-CCL27	32	32	37	49	31	49	32	16	29
gene-LOC111098084	25	55	24	44	26	22	24	28	20
gene-LOC106559492	12	7	11	6	0	9	21	8	7
gene-CCL19	0	0	2	0	0	0	0	0	0
gene-CCL21	0	0	0	0	0	0	0	0	0
gene-FAM205A	0	0	0	0	0	0	0	0	0
gene-LOC111098086	0	0	0	0	0	0	0	0	0
gene-LOC100856091	0	1	3	0	0	0	0	0	2
gene-LOC119881417	0	0	0	0	0	0	0	0	0
gene-LOC119873936	0	0	0	0	0	0	0	0	0
gene-LOC119873937	2	0	0	2	0	0	0	0	0
gene-LOC119875794	62	51	77	38	49	47	43	44	38
gene-LOC119875795	0	0	0	2	0	0	0	0	0
gene-LOC119881648	0	0	0	0	0	1	0	0	0
gene-LOC119878390	0	0	0	0	0	0	0	0	0
gene-LOC119878388	0	0	0	0	0	0	0	0	0
gene-LOC119878389	0	0	0	0	0	0	0	0	0
gene-LOC119874107	0	0	0	0	0	2	0	0	0
gene-LOC119873938	0	0	0	0	0	0	0	0	0
gene-LOC119873940	0	0	0	0	0	0	0	0	0
gene-PHF24	0	0	0	0	0	0	0	1	0
gene-LOC111098085	0	0	0	0	0	0	0	0	0
gene-LOC119874109	0	0	0	0	0	0	0	0	0
gene-DNAJB5	18	9	29	11	8	23	66	33	34
gene-C11H9orf131	7	14	18	22	5	13	9	13	11
gene-VCP	16770	11072	9703	9624	11592	6615	13718	18056	10592
gene-FANCG	1063	1003	935	872	714	709	600	632	663
gene-PIGO	1427	2222	2291	2191	1079	1853	1696	1203	1416
gene-STOML2	1700	1051	718	812	983	558	1230	1774	789
gene-FAM214B	111	219	165	218	156	223	359	272	219
gene-LOC106559514	0	0	0	0	1	0	0	0	0
gene-UNC13B	358	384	360	200	227	167	484	520	234
gene-LOC119873941	0	0	0	0	0	0	0	0	0
gene-LOC102156530	71	95	65	55	64	74	112	145	71
gene-LOC611901	0	0	0	2	0	0	1	3	1
gene-LOC119874130	0	0	0	0	0	0	0	0	0
gene-RUSC2	0	2	0	5	1	1	29	30	16
gene-FAM166B	44	70	63	105	82	117	75	54	74
gene-TESK1	912	920	1069	1404	851	1030	798	643	855
gene-CD72	58	135	587	108	62	355	308	131	279
gene-SIT1	2112	2267	2482	2421	1490	1986	766	566	1412
gene-ARHGEF39	3296	2052	2259	2912	3102	2261	1558	1957	1676
gene-CCDC107	224	354	366	385	162	273	239	178	283
gene-CA9	10	8	33	109	118	144	41	25	20
gene-TPM2	11	55	41	50	49	46	71	34	25
gene-TLN1	36332	35634	28230	30455	26209	26402	24813	21860	27864
gene-LOC119873942	2613	2450	1784	2070	1752	1768	1740	1483	1839
gene-CREB3	1582	1695	1322	1509	1264	1106	1656	1802	1557
gene-GBA2	1991	2387	2048	2015	1498	1589	1557	1580	1620
gene-RGP1	2080	3256	2643	2962	1506	2479	1668	1505	1669
gene-MSMP	306	691	492	599	289	488	295	219	316
gene-LOC119876818	0	2	0	4	4	1	0	0	0
gene-NPR2	18	19	27	33	4	27	13	8	5
gene-SPAG8	0	0	0	0	0	0	1	10	8
gene-HINT2	703	555	468	498	451	371	529	545	572
gene-LOC119873943	2	2	3	1	1	3	0	0	1
gene-FAM221B	0	17	6	14	2	12	1	0	0
gene-TMEM8B	55	69	90	82	46	53	71	42	77
gene-OR13E1	0	0	0	0	0	0	0	0	0
gene-OR13J1	0	0	0	0	0	0	1	0	0
gene-HRCT1	0	0	0	0	0	0	0	0	0
gene-SPAAR	0	0	0	0	0	0	0	0	0
gene-OR13C11C	0	0	0	0	0	0	0	0	0
gene-LOC119876770	0	0	0	0	0	0	0	0	0
gene-LOC119880234	0	0	0	0	0	0	0	0	0
gene-OR13C11B	0	0	0	0	0	0	0	0	0
gene-OR13C7F	0	0	0	0	0	0	0	0	0
gene-LOC481603	0	0	0	0	0	0	0	0	0
gene-OR13C7H	0	0	0	0	0	0	0	0	0
gene-OR13C7G	0	0	0	0	0	0	0	0	0
gene-OR13C7I	0	0	0	0	0	0	0	0	0
gene-RECK	33	35	29	23	11	26	69	49	37
gene-GLIPR2	6220	6006	5497	6848	5886	4902	4528	4861	5423
gene-CLTA	3859	3037	2922	3140	3141	2237	3432	3551	3311
gene-CCIN	11	38	26	41	41	56	10	15	23
gene-LOC102154724	0	11	13	14	6	17	10	2	11
gene-GNE	1026	1373	1347	1049	782	732	1832	1445	1244
gene-LOC111098090	0	0	0	0	0	3	0	3	0
gene-RNF38	2076	1982	1866	2088	1414	1502	1564	1534	1574
gene-MELK	1346	519	438	566	808	299	588	976	504
gene-LOC102154797	0	0	4	0	0	0	0	1	1
gene-LOC119874128	0	0	0	0	0	0	0	0	0
gene-LOC111098092	0	0	0	4	0	0	0	0	2
gene-PAX5	57	210	646	73	15	338	601	332	471
gene-LOC119873944	0	0	0	0	0	0	0	0	0
gene-ZCCHC7	307	314	235	240	152	174	261	246	267
gene-LOC119874112	0	0	3	0	1	0	0	0	0
gene-GRHPR	826	992	640	648	562	503	653	726	647
gene-ZBTB5	364	373	309	358	216	281	364	261	317
gene-LOC102155816	41	60	42	68	24	22	42	30	31
gene-POLR1E	1627	1626	1018	1094	939	735	1003	1197	795
gene-FBXO10	145	72	57	78	79	50	78	67	58
gene-LOC119873948	89	34	22	49	24	49	40	37	32
gene-LOC119873949	0	0	0	0	0	0	0	0	0
gene-TOMM5	614	418	492	323	452	280	369	589	325
gene-FRMPD1	4	0	0	6	1	15	3	3	6
gene-TRMT10B	431	321	290	270	224	200	256	328	273
gene-EXOSC3	829	727	547	723	647	494	676	831	502
gene-LOC100686246	0	0	0	0	0	0	0	0	0
gene-LOC111098096	91	78	98	103	61	85	114	112	78
gene-DCAF10	777	702	615	623	477	555	619	764	607
gene-LOC111098095	23	31	19	31	3	15	50	42	24
gene-SLC25A51	1411	1778	1654	1506	1007	1188	1165	1190	1493
gene-LOC119874079	0	7	5	2	4	2	6	9	0
gene-LOC102157151	6	2	2	0	1	0	14	3	0
gene-SHB	196	194	53	200	221	87	447	431	244
gene-LOC111098097	0	0	0	0	0	0	0	0	3
gene-LOC119873950	0	0	0	0	0	0	0	0	0
gene-LOC106559523	0	0	0	0	0	0	0	0	0
gene-LOC111098098	0	0	0	0	0	0	0	0	0
gene-LOC100683749	0	0	0	1	10	0	22	37	0
gene-LOC111098099	0	0	0	1	0	0	0	0	0
gene-ALDH1B1	0	0	0	0	0	0	0	0	2
gene-IGFBPL1	0	0	0	0	0	0	1	1	0
gene-LOC102151424	0	0	0	0	0	0	0	0	0
gene-CCDC180	0	3	0	0	0	0	4	3	0
gene-TDRD7	178	225	247	247	123	243	232	246	341
gene-LOC119873951	9	14	9	21	15	11	25	20	13
gene-TMOD1	613	456	447	433	348	374	465	394	412
gene-LOC106559495	7	18	8	17	5	25	12	3	3
gene-TSTD2	2279	2395	1814	2000	1614	1542	1775	1614	1591
gene-NCBP1	4308	3284	2258	2670	2716	2047	2831	3535	2425
