gene_id	B_B7H3_CAR_T	B_BC_CAR_T	B_T_cell	E_B7H3_CAR_T	E_BC_CAR_T	E_T_cell	M_B7H3_CAR_T	M_BC_CAR_T	M_T_cell
gene-GCA	864	917	668	875	838	474	981	879	745
gene-KCNH7	12	24	16	17	27	12	42	14	13
gene-LOC111094265	0	0	2	2	5	0	1	6	3
gene-LOC119867817	0	0	0	0	0	0	0	0	0
gene-LOC100688550	0	0	0	0	0	0	0	0	0
gene-LOC119867785	0	0	1	0	0	0	0	0	1
gene-LOC100688701	0	0	0	0	0	0	0	0	0
gene-LOC111094305	0	0	0	0	0	0	0	0	0
gene-LOC111094268	0	3	4	0	1	0	0	0	0
gene-LOC100688828	0	0	0	0	0	0	0	0	0
gene-LOC102151811	0	0	0	0	0	0	0	2	0
gene-FIGN	0	0	2	0	0	0	0	3	0
gene-LOC111094286	0	0	0	0	0	0	0	0	0
gene-LOC119867871	0	0	0	0	0	0	0	0	0
gene-GRB14	6	1	2	0	0	4	0	0	1
gene-LOC102152414	0	0	0	6	3	3	3	3	4
gene-COBLL1	125	163	302	276	151	174	764	571	471
gene-LOC102152220	4	1	6	3	1	2	13	7	9
gene-LOC102152148	0	3	0	0	0	0	0	0	0
gene-SLC38A11	5	1	0	4	3	0	17	8	2
gene-LOC111094251	0	0	0	0	0	0	4	0	0
gene-LOC100688549	0	0	0	0	0	0	0	0	0
gene-SCN3A	7	6	0	1	13	4	83	108	2
gene-LOC102152710	0	0	0	0	1	0	12	11	0
gene-LOC100855428	0	0	0	0	0	0	2	3	6
gene-SCN2A	38	15	147	136	21	188	83	45	305
gene-LOC119867867	0	0	0	0	3	0	0	0	0
gene-CSRNP3	0	0	1	0	3	6	0	0	0
gene-GALNT3	0	9	10	21	4	20	71	20	32
gene-LOC111094206	0	0	0	0	0	0	3	0	0
gene-LOC119867881	0	0	0	0	0	0	0	0	0
gene-TTC21B	373	433	591	273	190	349	255	210	423
gene-LOC111094186	4	0	0	0	0	0	0	0	0
gene-SCN1A	0	7	19	14	46	14	11	27	5
gene-LOC111094281	0	0	0	0	0	0	0	0	0
gene-LOC119867819	0	0	0	0	0	0	0	0	0
gene-SCN9A	5	4	3	3	2	2	9	7	19
gene-LOC119867818	0	0	0	0	0	0	1	2	0
gene-LOC102153897	0	0	0	0	0	0	0	0	0
gene-LOC119867820	0	0	0	0	0	0	0	0	0
gene-SCN7A	0	0	0	0	0	0	0	0	0
gene-LOC119867821	0	0	0	0	0	0	0	0	0
gene-LOC100684138	0	0	0	0	0	0	0	0	0
gene-LOC100683023	0	0	0	0	0	0	0	0	0
gene-LOC100684942	0	0	0	0	0	0	0	0	0
gene-XIRP2	0	3	3	0	0	0	20	13	13
gene-LOC119867793	0	0	0	0	0	0	0	0	0
gene-B3GALT1	0	0	5	0	1	0	3	5	1
gene-LOC119867822	0	0	0	0	0	0	0	0	0
gene-LOC111094218	0	0	0	0	0	0	0	0	0
gene-LOC119867823	0	0	0	0	0	0	0	0	0
gene-STK39	2559	1802	1504	1674	1221	1283	2049	1593	2602
gene-LOC111094303	1	0	0	0	0	1	6	6	0
gene-LOC111094304	0	0	0	0	0	0	0	0	0
gene-LOC111094194	0	3	0	0	0	0	0	0	0
gene-LOC102154749	0	6	0	0	0	2	2	0	3
gene-LOC119867824	63	60	68	72	74	36	113	102	58
gene-CERS6	970	970	604	696	675	505	1372	1290	787
gene-LOC119867825	0	4	0	1	0	4	1	0	0
gene-LOC111094267	0	0	0	0	0	0	0	0	0
gene-NOSTRIN	0	0	0	0	0	0	0	0	0
gene-LOC102155356	0	0	0	0	0	0	0	0	0
gene-SPC25	1341	475	497	523	835	358	491	933	442
gene-G6PC2	0	0	0	0	0	0	0	0	0
gene-ABCB11	0	0	0	0	0	0	0	2	0
gene-LOC119867826	0	0	0	0	0	0	0	0	0
gene-DHRS9	45	157	37	38	11	26	251	125	163
gene-LRP2	0	0	0	3	0	0	6	2	2
gene-LOC608978	0	0	0	0	0	0	0	0	0
gene-LOC102155925	67	55	56	41	42	34	36	55	34
gene-BBS5	103	108	108	55	49	26	85	117	72
gene-LOC119867868	0	0	0	0	0	0	1	0	0
gene-KLHL41	0	4	0	1	0	0	1	0	0
gene-FASTKD1	502	549	329	315	271	268	438	469	334
gene-PPIG	3126	2947	2355	2538	2237	1725	2295	2815	2134
gene-CCDC173	17	20	16	26	31	30	24	33	15
gene-LOC111094308	6	0	1	0	4	5	4	6	4
gene-PHOSPHO2	378	303	191	217	270	147	279	376	278
gene-KLHL23	625	360	268	407	442	302	330	614	332
gene-SSB	5214	3616	2814	2756	3201	2068	3749	5422	2549
gene-METTL5	1851	1678	1467	1442	1371	1024	1582	2074	1328
gene-UBR3	2530	2335	2201	2144	1900	1661	2430	2255	2372
gene-LOC111094278	0	0	0	0	0	0	0	0	0
gene-MYO3B	0	0	4	1	0	12	9	1	20
gene-LOC102157074	0	0	0	0	0	0	0	0	0
gene-LOC102157339	0	0	0	0	0	0	0	1	0
gene-SP5	4	0	0	2	0	6	0	2	7
gene-ERICH2	2	0	0	6	2	1	0	0	0
gene-LOC111094195	0	0	0	0	0	0	0	0	0
gene-LOC119867827	0	0	0	0	0	0	0	0	0
gene-GAD1	0	2	0	0	0	0	2	0	5
gene-LOC100684576	0	0	0	0	0	0	0	0	0
gene-LOC119867872	0	0	0	0	0	0	0	0	0
gene-GORASP2	3670	2775	2150	2501	2274	1769	3313	3204	2342
gene-TLK1	3006	3054	2701	2393	1950	1887	1967	1649	2139
gene-LOC111094284	5	36	29	17	4	21	8	1	11
gene-LOC119867877	0	0	0	0	0	0	0	0	0
gene-METTL8	141	185	267	261	180	130	211	180	219
gene-DCAF17	177	270	177	113	110	93	120	120	129
gene-CYBRD1	45	101	90	66	43	53	589	515	341
gene-LOC119867828	0	0	0	0	0	0	1	3	1
gene-LOC111094279	0	0	0	0	0	0	0	0	0
gene-DYNC1I2	2463	2016	1901	1700	1465	1493	1634	1623	1878
gene-SLC25A12	2219	1710	1682	1284	1306	1079	1218	1204	1543
gene-HAT1	2590	950	823	989	1459	647	1187	1739	1224
gene-LOC100687595	0	0	0	0	0	0	0	3	0
gene-LOC102152240	10	3	1	25	13	21	31	25	30
gene-METAP1D	212	138	86	115	96	94	148	158	98
gene-LOC119867874	0	0	0	2	1	3	0	1	0
gene-DLX1	17	12	5	4	7	0	12	32	1
gene-DLX2	0	6	1	6	7	2	9	24	19
gene-LOC119867794	0	0	0	0	0	0	0	0	0
gene-LOC111094247	6	8	0	4	5	4	0	1	0
gene-LOC119867830	53	54	79	35	38	26	50	94	122
gene-LOC119867829	8	0	3	0	0	1	0	1	0
gene-LOC119867832	0	0	0	4	0	0	0	0	0
gene-ITGA6	1098	1048	1057	919	631	789	759	724	1176
gene-LOC102153619	1657	2036	2856	2578	1260	2355	998	610	1979
gene-LOC111094204	0	4	5	5	0	2	0	0	0
gene-PDK1	5529	7102	9200	8725	5007	7170	6992	3003	6130
gene-RAPGEF4	144	75	22	83	79	10	52	118	39
gene-LOC119867831	0	6	0	0	1	2	0	10	4
gene-LOC102153088	9	0	1	8	4	0	10	12	1
gene-MAP3K20	680	425	245	334	476	208	368	459	247
gene-LOC102154031	400	205	97	260	255	98	385	255	229
gene-LOC111094212	56	29	14	27	34	11	49	56	32
gene-LOC111094211	0	0	0	0	0	0	0	0	0
gene-CDCA7	5900	2884	1888	2798	3324	1577	1108	1567	724
gene-LOC111094248	0	0	0	0	0	0	0	0	0
gene-LOC119867795	0	0	0	0	0	0	0	0	0
gene-LOC111094183	0	0	0	0	0	0	0	0	0
gene-SP3	2778	3223	2881	3086	2190	1988	3392	2920	3016
gene-LOC111094238	29	39	88	8	5	17	125	86	84
gene-OLA1	3722	3767	2246	2615	2382	1619	2739	3217	2323
gene-LOC102154380	0	0	4	3	4	0	3	2	0
gene-LOC102154329	0	0	0	5	0	0	0	1	0
gene-LOC106558286	112	114	66	34	45	23	39	23	39
gene-LOC119867833	0	0	0	0	0	0	0	0	0
gene-SP9	0	0	0	2	3	2	6	0	0
gene-LOC111094196	4	2	14	9	1	4	7	6	3
gene-CIR1	1375	1446	1374	1155	854	855	1028	909	1290
gene-SCRN3	339	236	201	287	252	143	304	335	301
gene-GPR155	297	222	270	272	221	251	366	294	279
gene-LOC100687451	0	0	0	0	0	0	0	0	0
gene-LOC119867834	107	120	71	102	60	73	70	64	75
gene-LOC119867876	0	0	2	3	1	0	7	0	0
gene-WIPF1	14702	15088	14930	14416	10839	11767	10134	8718	12676
gene-LOC111094229	32	44	11	24	16	28	24	20	27
gene-CHRNA1	4	0	0	1	0	0	0	2	0
gene-CHN1	10	32	2	19	16	3	16	22	9
gene-LOC119867835	0	0	0	0	0	0	0	0	0
gene-ATF2	1413	1239	1199	966	777	639	1131	1110	1048
gene-LOC102155817	4	7	8	12	5	9	6	8	7
gene-LOC111094253	0	0	0	0	1	0	0	0	0
gene-ATP5MC3	3576	3074	2384	3680	3718	2342	2906	3690	2560
gene-LOC119867882	0	0	0	0	0	0	0	0	0
gene-TAF9	576	373	308	392	413	233	442	574	343
gene-LOC119867885	0	0	0	0	0	0	0	0	0
gene-LOC111094224	0	0	0	0	0	0	1	0	0
gene-LOC111094269	0	0	0	0	0	0	0	0	0
gene-LNPK	1063	738	578	630	616	574	809	920	857
gene-LOC106558278	2	1	3	0	0	0	1	0	0
gene-LOC111094301	0	0	9	1	0	0	0	1	2
gene-LOC111094290	0	0	0	0	0	0	0	0	0
gene-LOC100687769	3	0	0	0	0	0	0	0	0
gene-EVX2	0	0	0	0	0	0	0	0	0
gene-HOXD13	0	1	0	0	2	0	0	0	0
gene-LOC111094280	0	0	0	0	0	0	0	0	0
gene-HOXD12	0	0	0	0	0	0	0	0	0
gene-HOXD11	0	4	0	2	0	0	0	0	2
gene-HOXD10	5	0	13	0	1	0	0	0	0
gene-HOXD9	0	0	18	0	0	0	0	2	0
gene-HOXD8	0	2	0	0	0	0	0	1	1
gene-LOC102157027	0	0	0	0	0	0	6	0	0
gene-HOXD4	6	9	2	0	0	0	0	2	2
gene-MIR10B	0	0	0	0	0	0	0	0	0
rna-NR_049424.1	0	0	0	0	0	0	0	0	0
gene-HOXD3	0	0	0	0	0	0	0	0	0
gene-LOC102151168	0	0	0	0	0	1	0	0	3
gene-HOXD1	0	0	0	0	0	0	0	0	0
gene-LOC111094192	0	0	0	0	0	0	0	0	0
gene-LOC100683279	0	0	0	0	0	2	0	0	0
gene-MTX2	2331	1788	1350	1894	1429	1268	1497	2050	1322
gene-LOC119867796	0	0	0	0	0	0	0	0	0
gene-LOC111094289	0	0	0	0	0	0	0	0	0
gene-LOC111094235	0	0	0	0	0	0	0	0	0
gene-LOC102151426	0	0	0	0	0	0	0	0	0
gene-LOC100688223	0	0	0	0	0	0	4	0	0
gene-LOC119867838	0	0	0	0	0	0	0	0	0
gene-LOC111094207	0	0	0	0	0	0	0	0	0
gene-LOC119867839	0	0	0	0	0	0	0	0	0
gene-LOC111094274	0	0	0	0	0	0	0	0	0
gene-LOC488418	0	0	0	0	0	0	0	0	0
gene-LOC100683584	0	0	0	0	0	0	0	0	0
gene-LOC610165	78	75	49	69	49	53	87	54	73
gene-HNRNPA3	20339	14524	13548	11857	13222	9030	11471	13359	11884
gene-NFE2L2	1666	1337	769	959	977	554	1774	1632	1598
gene-LOC119867840	0	0	0	3	2	0	0	2	0
gene-LOC100683862	0	4	0	4	0	0	0	0	0
gene-MIR8796	0	0	0	0	0	0	0	0	0
rna-NR_128736.1	0	0	0	0	0	0	0	0	0
gene-AGPS	1802	1653	1073	1286	1169	1047	1332	1707	1124
gene-TTC30B	122	116	55	82	99	29	176	101	108
gene-LOC111094215	2	0	3	0	0	0	4	0	0
gene-TTC30A	39	38	14	25	10	11	122	51	58
gene-LOC119867841	7	48	24	28	13	10	9	14	12
gene-LOC119867842	24	30	10	40	16	31	37	29	45
gene-PDE11A	0	0	4	5	2	7	29	6	16
gene-LOC111094214	0	0	1	2	1	0	0	1	1
gene-LOC102152241	0	0	1	3	0	0	1	0	7
gene-LOC119867843	0	0	0	2	0	0	0	0	1
gene-LOC102151140	0	0	0	0	0	0	0	0	0
gene-LOC111094216	0	0	0	0	0	0	0	0	0
gene-LOC100688700	0	0	0	0	0	0	0	0	0
gene-RBM45	1403	1658	1461	1577	1039	1272	1096	1009	1335
gene-OSBPL6	23	40	169	80	19	188	108	54	215
gene-LOC119867845	1	3	14	8	2	13	6	10	16
gene-LOC119867844	3	3	3	5	0	13	2	9	12
gene-PRKRA	129	130	103	75	55	64	162	145	97
gene-PJVK	0	0	0	0	0	0	1	0	3
gene-FKBP7	2	14	5	15	20	13	29	28	18
gene-PLEKHA3	706	983	887	828	678	738	1256	1120	1284
gene-TTN	12	11	1	18	12	29	14	7	13
gene-LOC119867846	0	0	0	0	0	0	0	0	0
gene-CCDC141	3	6	6	1	0	11	14	8	12
gene-LOC119867847	0	0	0	0	0	0	0	0	0
gene-SESTD1	14	42	34	5	8	18	100	71	52
gene-LOC119867797	0	0	0	0	0	0	0	0	0
gene-LOC119867848	1	0	2	0	0	6	0	0	3
gene-LOC102154121	0	0	0	0	0	0	0	0	0
gene-ZNF385B	0	0	0	0	0	0	7	1	6
gene-LOC102153647	0	0	0	0	0	0	0	0	0
gene-CWC22	2345	1983	1461	1506	1362	1030	1348	1448	1330
gene-LOC119867869	0	0	0	0	0	0	0	0	0
gene-LOC111094258	0	0	0	0	0	0	0	0	0
gene-LOC111094259	0	0	0	0	0	0	0	0	0
gene-LOC119867786	18	15	7	12	19	15	31	30	15
gene-UBE2E3	227	200	195	162	144	153	354	373	284
gene-LOC119867798	0	0	2	7	0	0	4	0	1
gene-ITGA4	6656	8238	9389	5731	4581	6202	5694	5865	6672
gene-CERKL	258	454	443	280	221	325	183	235	332
gene-NEUROD1	0	0	0	0	0	0	0	0	0
gene-LOC119867849	0	0	0	0	0	0	0	0	0
gene-LOC106558299	0	0	0	0	0	2	0	2	1
gene-ITPRID2	606	924	1001	1059	555	911	1090	813	1191
gene-LOC102155256	1	5	6	2	0	4	1	5	6
gene-PPP1R1C	0	0	0	0	0	0	0	0	0
gene-PDE1A	10	16	3	15	12	1	86	64	36
gene-LOC119867883	0	0	0	0	0	0	0	0	0
gene-LOC119867850	0	0	0	0	0	0	0	0	0
gene-LOC102155307	0	0	0	0	0	0	0	0	0
gene-LOC478825	0	0	0	0	0	0	3	0	0
gene-LOC111094225	0	0	0	0	0	0	0	0	0
gene-LOC119867851	0	0	0	0	0	0	0	0	0
gene-LOC119867852	0	0	0	0	0	0	0	0	0
gene-LOC102155371	0	0	0	0	0	0	0	0	0
gene-DNAJC10	2830	2786	1811	2253	1845	1468	3169	3524	2440
gene-LOC111094299	4	0	0	0	0	0	0	0	0
gene-LOC111094300	518	488	334	437	327	260	614	639	432
gene-LOC119867799	0	0	0	0	0	0	0	0	0
gene-FRZB	0	0	0	0	1	0	0	0	0
gene-LOC119867853	0	0	0	0	0	0	0	0	0
gene-LOC119867804	0	0	0	0	0	0	0	0	0
gene-LOC100855734	0	0	0	0	0	0	0	0	0
gene-NCKAP1	105	199	99	193	100	126	94	95	61
gene-LOC119867854	0	0	0	0	0	0	0	0	0
gene-LOC119867870	0	0	0	0	0	0	0	0	0
gene-DUSP19	441	531	401	446	413	390	449	409	343
gene-LOC106558298	388	501	465	475	352	340	375	485	392
gene-NUP35	1318	701	533	617	718	342	709	858	530
gene-LOC119867855	4	6	2	1	2	13	1	0	4
gene-LOC111094249	0	5	2	2	1	0	0	0	0
gene-LOC111094250	0	0	0	0	0	0	0	0	0
gene-LOC119867856	0	0	0	0	0	0	0	0	0
gene-LOC102155713	0	0	0	0	0	0	0	0	0
gene-LOC100684422	0	0	0	0	0	0	0	0	0
gene-LOC119867805	0	0	0	0	0	0	0	0	0
gene-LOC111094210	0	0	0	0	0	0	0	0	0
gene-LOC111094209	0	0	0	0	0	0	0	0	0
gene-LOC488436	8	3	3	0	0	0	1	0	0
gene-LOC102155927	0	0	0	0	0	0	0	0	0
gene-ZNF804A	0	0	0	0	0	0	0	0	0
gene-LOC111094309	0	0	0	0	0	0	0	0	0
gene-LOC119867878	0	0	0	0	0	0	0	0	0
gene-LOC119867800	0	0	0	0	0	0	0	0	0
gene-LOC119867801	0	0	0	0	0	0	0	0	0
gene-LOC119867879	0	0	0	0	0	0	0	0	0
gene-LOC111094292	0	0	0	0	0	0	0	0	0
gene-LOC111094291	0	0	0	0	0	0	0	0	0
gene-LOC111094208	0	0	0	0	0	0	0	0	0
gene-FSIP2	0	0	0	0	0	0	0	0	0
gene-LOC111094255	0	1	0	0	0	0	0	0	0
gene-LOC102156220	0	5	2	3	1	1	2	0	0
gene-ZC3H15	2812	2297	1849	1935	1699	1342	2343	2855	1939
gene-LOC119867858	4	28	15	17	4	25	27	9	4
gene-LOC119867857	10	23	3	13	9	12	12	20	47
gene-ITGAV	284	542	428	628	311	636	648	495	1318
gene-FAM171B	440	923	1055	286	105	265	221	132	498
gene-ZSWIM2	0	0	0	0	0	0	0	0	0
gene-LOC119867802	0	0	0	0	0	0	0	0	0
gene-CALCRL	13	4	0	3	0	0	0	0	0
gene-LOC111094189	0	0	0	0	0	0	0	0	0
gene-TFPI	0	0	0	0	0	0	0	0	0
gene-LOC111094256	0	0	0	0	0	0	0	1	0
gene-LOC102156408	0	0	0	0	0	0	0	0	0
gene-LOC119867859	0	0	0	0	0	0	0	0	0
gene-LOC106558296	0	0	0	0	0	0	0	0	0
gene-LOC111094241	0	0	0	0	0	0	0	0	0
gene-LOC111094272	0	0	0	0	0	0	0	0	0
gene-GULP1	0	5	0	0	0	4	0	0	0
gene-LOC102156907	0	0	0	0	0	0	0	0	0
gene-LOC119867880	0	0	0	0	0	0	0	0	0
gene-COL3A1	30	8	32	16	9	4	32	11	16
gene-COL5A2	17	15	19	8	1	15	6	16	49
gene-LOC119867862	3	0	1	0	0	3	0	0	0
gene-LOC119867861	0	0	0	0	0	0	0	0	1
gene-LOC119867860	0	7	0	5	7	2	2	0	7
gene-LOC119867863	2	0	0	0	0	0	0	0	2
gene-LOC119867803	0	0	0	0	0	0	0	0	0
gene-LOC100685828	0	0	0	0	0	0	0	0	0
gene-LOC119867864	0	0	0	0	0	0	0	0	0
gene-LOC119867806	0	0	0	0	0	0	0	0	0
gene-LOC102152881	73	97	72	164	132	118	109	86	83
gene-LOC119867889	0	0	0	0	0	0	3	0	0
gene-LOC102152812	0	6	0	7	4	4	20	0	3
gene-WDR75	1705	1391	935	1118	1250	756	1446	1791	772
gene-LOC102153797	0	0	0	0	0	0	0	0	0
gene-LOC111094426	0	0	0	1	0	0	0	0	1
gene-SLC40A1	23	60	11	26	40	12	41	28	10
gene-LOC119867912	0	0	0	0	0	4	0	0	0
gene-LOC111094407	0	0	0	0	0	0	0	0	0
gene-ASNSD1	5632	5366	4040	4180	3658	3085	3801	4032	3777
gene-ANKAR	41	98	44	58	17	47	44	28	53
gene-OSGEPL1	250	570	326	438	225	410	324	302	298
gene-PMS1	1027	1111	912	1110	843	932	892	970	787
gene-ORMDL1	968	980	826	952	724	632	986	1004	768
gene-LOC102153091	3	0	0	6	4	5	9	6	9
gene-LOC111094315	0	0	0	4	3	8	0	1	0
gene-C37H2orf88	5	8	2	22	21	26	7	10	1
gene-LOC119867913	0	0	0	0	0	0	0	0	0
gene-MSTN	0	0	0	3	0	0	0	1	0
gene-LOC106558329	0	0	0	0	0	0	0	0	0
gene-HIBCH	455	496	450	550	388	489	459	588	460
gene-INPP1	543	736	611	924	663	827	796	628	791
gene-LOC111090013	74	130	160	148	73	161	63	57	123
gene-LOC111094338	12	23	13	16	9	15	5	5	16
gene-MFSD6	393	641	494	618	320	615	277	195	505
gene-NEMP2	1292	1919	1640	1555	920	1383	1300	1013	1401
gene-LOC119867999	0	10	5	13	6	15	1	14	5
gene-LOC111094414	0	1	0	0	2	0	0	2	0
gene-LOC111094415	0	0	0	2	0	0	0	0	1
gene-LOC102155159	0	0	0	2	0	0	0	0	5
gene-LOC119868003	0	0	0	0	0	0	0	0	0
gene-LOC119867914	10	23	16	10	6	10	32	34	30
gene-NAB1	1307	1595	1212	1442	1286	1136	2621	1816	2500
gene-LOC119867915	7	12	28	35	6	11	18	9	32
gene-LOC478844	0	0	0	0	0	0	0	0	0
gene-LOC119867985	0	0	0	0	0	0	0	0	0
gene-LOC111094400	0	0	0	0	1	0	0	0	0
gene-GLS	3364	4399	3437	4151	3469	3291	3839	4167	3237
gene-STAT1	27492	35009	33277	24561	16853	15443	17915	12365	24189
gene-LOC111094328	142	388	364	309	159	162	114	73	165
gene-LOC119867918	0	20	13	4	4	1	5	4	2
gene-STAT4	5123	4341	4389	4238	2909	3424	3165	3829	5005
gene-LOC119867891	0	0	0	0	0	0	0	0	0
gene-MYO1B	590	833	515	1238	438	1256	526	381	438
gene-LOC111094431	0	0	0	0	0	0	0	0	0
gene-LOC111094373	0	13	4	2	1	2	4	1	1
gene-NABP1	1266	2107	1972	2004	1067	1729	1795	1376	1704
gene-CAVIN2	0	0	5	4	0	4	12	7	9
gene-LOC119867916	0	0	0	0	0	0	0	0	0
gene-TMEFF2	0	6	9	2	3	1	11	10	5
gene-LOC119867917	0	0	0	3	0	1	0	0	1
gene-LOC119867892	0	0	0	0	0	0	0	0	0
gene-LOC100855434	0	0	0	0	0	0	0	0	0
gene-LOC111094385	0	0	0	0	0	0	0	0	0
gene-LOC119867893	0	0	0	0	0	0	0	0	0
gene-LOC119867987	0	0	0	0	0	0	0	0	0
gene-LOC106558316	0	0	0	0	0	0	0	0	0
gene-LOC102156671	0	0	0	0	0	0	0	0	0
gene-LOC100684912	0	0	0	0	0	0	0	0	0
gene-LOC102156717	0	0	0	0	0	0	0	0	0
gene-LOC100685186	0	0	0	0	0	0	0	0	0
gene-LOC111094409	0	0	0	0	0	0	0	0	0
gene-LOC111094446	0	0	0	0	0	0	0	0	0
gene-TRNAK-CUU-39	0	0	0	0	0	0	0	0	0
gene-SLC39A10	723	764	646	740	411	566	534	478	500
gene-DNAH7	0	0	2	0	1	1	0	1	0
gene-LOC102156828	0	0	0	0	0	0	0	0	0
gene-LOC111094404	0	0	0	0	0	0	0	0	0
gene-STK17B	8065	11806	12006	9719	6476	8085	11084	6795	13124
gene-LOC111094432	0	0	2	0	0	2	10	12	2
gene-HECW2	142	206	228	228	89	275	199	145	318
gene-LOC119867920	10	7	12	15	9	12	14	18	23
gene-LOC119868004	0	0	0	0	0	0	0	0	0
gene-LOC119867919	0	0	0	0	0	0	0	0	0
gene-CCDC150	369	226	200	295	319	181	293	426	242
gene-LOC111094354	3	1	5	0	0	0	0	5	1
gene-LOC106558323	281	206	148	191	158	135	222	278	177
gene-LOC119867992	0	4	0	0	2	0	0	4	2
gene-LOC102157205	145	166	111	155	103	106	130	128	126
gene-GTF3C3	1100	1137	829	977	816	845	915	828	859
gene-C37H2orf66	0	0	0	0	0	0	0	0	0
gene-PGAP1	28	47	40	53	29	21	54	42	32
gene-ANKRD44	8962	8030	7034	7487	5313	5986	4224	4680	4904
gene-LOC119867921	0	6	0	7	5	2	0	0	0
gene-LOC119867922	546	549	484	512	355	381	293	260	328
gene-LOC111094396	0	16	0	6	0	0	0	0	0
gene-LOC100684762	0	0	0	0	0	0	0	0	0
gene-SF3B1	18413	21055	19421	16829	11509	15757	15397	11899	15407
gene-LOC119867924	0	0	2	3	0	0	0	0	4
gene-LOC119867923	0	1	0	1	0	1	0	2	0
gene-COQ10B	746	627	546	654	565	399	774	905	669
gene-HSPD1	22037	11056	6103	7834	11924	4481	12943	23640	7394
gene-HSPE1	4075	3202	2674	2989	3322	2000	2819	4750	2357
gene-LOC111094434	42	26	21	24	27	24	17	15	8
gene-LOC119867996	8	5	12	12	3	12	4	10	2
gene-RFTN2	78	127	75	80	60	84	67	61	42
gene-MARS2	685	858	586	658	564	570	442	589	345
gene-BOLL	36	146	76	98	59	117	28	78	40
gene-LOC119867925	0	0	0	0	0	0	0	0	0
gene-PLCL1	434	522	1049	669	239	682	386	197	1086
gene-LOC111094367	8	10	12	12	1	11	4	5	11
gene-LOC119867926	0	0	0	0	0	0	0	1	0
gene-LOC111094368	0	2	2	0	0	5	0	0	0
gene-LOC119867894	0	0	0	0	0	0	0	0	0
gene-LOC100686361	0	0	0	0	0	0	0	0	0
gene-LOC100686866	0	0	0	0	0	0	0	0	0
gene-LOC102153434	0	0	0	0	0	0	0	0	0
gene-LOC111094382	0	0	0	0	0	0	0	0	0
gene-LOC102153594	0	0	0	0	0	0	0	0	0
gene-LOC119867988	0	0	0	0	0	0	0	0	0
gene-LOC100856286	0	0	0	0	0	0	0	0	0
gene-LOC111094381	0	0	0	0	0	0	0	0	0
gene-SATB2	40	24	12	27	18	19	23	20	30
gene-LOC119867927	1	2	6	10	2	0	1	2	4
gene-LOC119867928	0	0	0	0	1	0	0	0	0
gene-LOC119867968	0	0	0	0	0	0	0	0	0
gene-LOC119867895	0	0	0	0	0	0	0	0	0
gene-FTCDNL1	5	1	4	0	0	0	4	5	3
gene-C37H2orf69	824	810	717	812	536	643	598	728	465
gene-TYW5	537	606	498	525	366	431	440	584	373
gene-MAIP1	706	594	560	537	598	397	572	798	452
gene-LOC119867989	0	0	0	0	0	0	0	0	0
gene-LOC111094429	0	2	12	3	0	15	2	4	5
gene-SPATS2L	1106	962	1721	1028	609	940	2707	2097	2983
gene-LOC111094427	0	1	2	7	0	2	1	0	2
gene-LOC119867930	4	10	3	1	0	0	6	3	12
gene-LOC119867931	465	427	773	493	224	437	1125	804	1341
gene-KCTD18	959	1517	1377	1333	888	1011	803	816	1072
gene-LOC119867929	615	937	835	977	633	615	590	522	681
gene-SGO2	2217	1210	1130	1539	1749	1168	918	1634	1086
gene-LOC607348	50	38	31	33	52	37	26	44	30
gene-LOC106558335	2	4	3	2	0	3	3	5	4
gene-LOC100687343	0	0	0	0	0	0	0	0	0
gene-LOC100855711	0	0	0	0	0	0	0	0	0
gene-AOX4	1	0	0	0	2	1	1	4	0
gene-LOC100687423	0	0	0	0	0	0	0	0	0
gene-AOX2	6	2	6	7	3	7	75	63	11
gene-LOC102154768	0	2	9	11	3	4	1	6	6
gene-BZW1	17603	13559	11392	12635	11652	10137	10003	13650	11290
gene-LOC100684200	0	0	0	0	0	0	0	0	0
gene-CLK1	1390	1927	1727	1576	928	1336	2183	1407	1981
gene-LOC119867934	9	23	23	19	10	4	4	9	10
gene-PPIL3	1557	1450	1036	1306	1184	967	1119	1713	1015
gene-NIF3L1	1673	1451	1091	1272	1006	918	1259	1438	1016
gene-ORC2	2677	2207	1711	1957	1680	1480	1860	2420	1455
gene-LOC111094320	22	34	34	20	13	11	15	17	16
gene-FAM126B	857	840	868	852	635	714	593	639	668
gene-LOC111094439	6	22	7	7	7	18	13	9	14
gene-LOC119867935	89	114	75	102	56	81	72	48	56
gene-LOC119867979	6	4	0	0	0	0	0	0	0
gene-NDUFB3	386	453	360	441	390	290	472	477	279
gene-CFLAR	1652	1965	1781	2052	1553	1320	1810	1402	1561
gene-CASP10	762	938	846	657	580	559	792	630	788
gene-LOC111094451	0	1	0	1	0	0	1	1	2
gene-CASP8	2872	2716	1619	1789	1845	994	2100	1561	1677
gene-FLACC1	240	426	182	174	215	121	184	90	135
gene-TRAK2	2147	2073	1789	1738	1400	1127	1650	1534	1590
gene-LOC119867982	0	0	0	0	0	0	0	0	0
gene-STRADB	1437	1900	1295	1451	1171	1042	1459	1232	1040
gene-C2CD6	544	771	559	635	473	378	530	456	429
gene-LOC111094329	0	3	1	4	1	0	2	0	0
gene-TMEM237	903	1229	1235	1203	664	843	876	708	944
gene-MPP4	9	21	4	11	16	10	27	21	5
gene-ALS2	576	690	520	780	528	429	658	699	658
