published_symbol	reason
ENSCAFG00000024435	missing_exact_ROS_symbol
ENSCAFG00000024445	missing_exact_ROS_symbol
ENSCAFG00000024456	missing_exact_ROS_symbol
ENSCAFG00000024468	missing_exact_ROS_symbol
ENSCAFG00000024474	missing_exact_ROS_symbol
ENSCAFG00000024482	missing_exact_ROS_symbol
ENSCAFG00000024483	missing_exact_ROS_symbol
ENSCAFG00000024491	missing_exact_ROS_symbol
ENSCAFG00000024495	missing_exact_ROS_symbol
ENSCAFG00000024506	missing_exact_ROS_symbol
ENSCAFG00000024514	missing_exact_ROS_symbol
ENSCAFG00000024530	missing_exact_ROS_symbol
ENSCAFG00000024531	missing_exact_ROS_symbol
ENSCAFG00000024583	missing_exact_ROS_symbol
ENSCAFG00000024588	missing_exact_ROS_symbol
ENSCAFG00000024643	missing_exact_ROS_symbol
ENSCAFG00000024644	missing_exact_ROS_symbol
ENSCAFG00000024655	missing_exact_ROS_symbol
ENSCAFG00000024665	missing_exact_ROS_symbol
ENSCAFG00000024667	missing_exact_ROS_symbol
ENSCAFG00000024687	missing_exact_ROS_symbol
ENSCAFG00000024720	missing_exact_ROS_symbol
ENSCAFG00000024745	missing_exact_ROS_symbol
ENSCAFG00000024751	missing_exact_ROS_symbol
ENSCAFG00000024756	missing_exact_ROS_symbol
ENSCAFG00000024768	missing_exact_ROS_symbol
ENSCAFG00000024792	missing_exact_ROS_symbol
ENSCAFG00000024806	missing_exact_ROS_symbol
ENSCAFG00000024810	missing_exact_ROS_symbol
ENSCAFG00000024813	missing_exact_ROS_symbol
ENSCAFG00000024817	missing_exact_ROS_symbol
ENSCAFG00000024837	missing_exact_ROS_symbol
ENSCAFG00000024858	missing_exact_ROS_symbol
ENSCAFG00000024864	missing_exact_ROS_symbol
ENSCAFG00000024882	missing_exact_ROS_symbol
ENSCAFG00000024887	missing_exact_ROS_symbol
ENSCAFG00000024938	missing_exact_ROS_symbol
ENSCAFG00000024969	missing_exact_ROS_symbol
ENSCAFG00000025044	missing_exact_ROS_symbol
ENSCAFG00000025058	missing_exact_ROS_symbol
ENSCAFG00000025063	missing_exact_ROS_symbol
ENSCAFG00000025091	missing_exact_ROS_symbol
ENSCAFG00000025105	missing_exact_ROS_symbol
ENSCAFG00000025112	missing_exact_ROS_symbol
ENSCAFG00000025115	missing_exact_ROS_symbol
ENSCAFG00000025128	missing_exact_ROS_symbol
ENSCAFG00000025131	missing_exact_ROS_symbol
ENSCAFG00000025158	missing_exact_ROS_symbol
ENSCAFG00000025174	missing_exact_ROS_symbol
ENSCAFG00000025180	missing_exact_ROS_symbol
ENSCAFG00000025249	missing_exact_ROS_symbol
ENSCAFG00000025283	missing_exact_ROS_symbol
ENSCAFG00000025295	missing_exact_ROS_symbol
ENSCAFG00000025297	missing_exact_ROS_symbol
ENSCAFG00000025332	missing_exact_ROS_symbol
ENSCAFG00000025361	missing_exact_ROS_symbol
ENSCAFG00000025369	missing_exact_ROS_symbol
ENSCAFG00000025373	missing_exact_ROS_symbol
ENSCAFG00000025404	missing_exact_ROS_symbol
ENSCAFG00000025406	missing_exact_ROS_symbol
ENSCAFG00000025415	missing_exact_ROS_symbol
ENSCAFG00000025467	missing_exact_ROS_symbol
ENSCAFG00000025524	missing_exact_ROS_symbol
ENSCAFG00000025549	missing_exact_ROS_symbol
ENSCAFG00000025589	missing_exact_ROS_symbol
ENSCAFG00000025607	missing_exact_ROS_symbol
ENSCAFG00000028453	missing_exact_ROS_symbol
ENSCAFG00000028473	missing_exact_ROS_symbol
ENSCAFG00000028477	missing_exact_ROS_symbol
ENSCAFG00000028482	missing_exact_ROS_symbol
ENSCAFG00000028484	missing_exact_ROS_symbol
ENSCAFG00000028490	missing_exact_ROS_symbol
ENSCAFG00000028494	missing_exact_ROS_symbol
ENSCAFG00000028506	missing_exact_ROS_symbol
ENSCAFG00000028509	missing_exact_ROS_symbol
ENSCAFG00000028511	missing_exact_ROS_symbol
ENSCAFG00000028512	missing_exact_ROS_symbol
ENSCAFG00000028533	missing_exact_ROS_symbol
ENSCAFG00000028544	missing_exact_ROS_symbol
ENSCAFG00000028548	missing_exact_ROS_symbol
ENSCAFG00000028550	missing_exact_ROS_symbol
ENSCAFG00000028561	missing_exact_ROS_symbol
ENSCAFG00000028587	missing_exact_ROS_symbol
ENSCAFG00000028593	missing_exact_ROS_symbol
ENSCAFG00000028596	missing_exact_ROS_symbol
ENSCAFG00000028601	missing_exact_ROS_symbol
ENSCAFG00000028603	missing_exact_ROS_symbol
ENSCAFG00000028611	missing_exact_ROS_symbol
ENSCAFG00000028612	missing_exact_ROS_symbol
ENSCAFG00000028613	missing_exact_ROS_symbol
ENSCAFG00000028627	missing_exact_ROS_symbol
ENSCAFG00000028642	missing_exact_ROS_symbol
ENSCAFG00000028656	missing_exact_ROS_symbol
ENSCAFG00000028659	missing_exact_ROS_symbol
ENSCAFG00000028693	missing_exact_ROS_symbol
ENSCAFG00000028721	missing_exact_ROS_symbol
ENSCAFG00000028724	missing_exact_ROS_symbol
ENSCAFG00000028733	missing_exact_ROS_symbol
ENSCAFG00000028741	missing_exact_ROS_symbol
ENSCAFG00000028744	missing_exact_ROS_symbol
ENSCAFG00000028760	missing_exact_ROS_symbol
ENSCAFG00000028761	missing_exact_ROS_symbol
ENSCAFG00000028765	missing_exact_ROS_symbol
ENSCAFG00000028769	missing_exact_ROS_symbol
ENSCAFG00000028770	missing_exact_ROS_symbol
ENSCAFG00000028773	missing_exact_ROS_symbol
ENSCAFG00000028778	missing_exact_ROS_symbol
ENSCAFG00000028799	missing_exact_ROS_symbol
ENSCAFG00000028833	missing_exact_ROS_symbol
ENSCAFG00000028835	missing_exact_ROS_symbol
ENSCAFG00000028847	missing_exact_ROS_symbol
ENSCAFG00000028861	missing_exact_ROS_symbol
ENSCAFG00000028864	missing_exact_ROS_symbol
ENSCAFG00000028868	missing_exact_ROS_symbol
ENSCAFG00000028877	missing_exact_ROS_symbol
ENSCAFG00000028878	missing_exact_ROS_symbol
ENSCAFG00000028908	missing_exact_ROS_symbol
ENSCAFG00000028930	missing_exact_ROS_symbol
ENSCAFG00000028932	missing_exact_ROS_symbol
ENSCAFG00000028940	missing_exact_ROS_symbol
ENSCAFG00000028960	missing_exact_ROS_symbol
ENSCAFG00000028979	missing_exact_ROS_symbol
ENSCAFG00000028980	missing_exact_ROS_symbol
ENSCAFG00000028982	missing_exact_ROS_symbol
ENSCAFG00000029003	missing_exact_ROS_symbol
ENSCAFG00000029004	missing_exact_ROS_symbol
ENSCAFG00000029013	missing_exact_ROS_symbol
ENSCAFG00000029025	missing_exact_ROS_symbol
ENSCAFG00000029035	missing_exact_ROS_symbol
ENSCAFG00000029044	missing_exact_ROS_symbol
ENSCAFG00000029046	missing_exact_ROS_symbol
ENSCAFG00000029051	missing_exact_ROS_symbol
ENSCAFG00000029055	missing_exact_ROS_symbol
ENSCAFG00000029058	missing_exact_ROS_symbol
ENSCAFG00000029067	missing_exact_ROS_symbol
ENSCAFG00000029069	missing_exact_ROS_symbol
ENSCAFG00000029072	missing_exact_ROS_symbol
ENSCAFG00000029090	missing_exact_ROS_symbol
ENSCAFG00000029109	missing_exact_ROS_symbol
ENSCAFG00000029124	missing_exact_ROS_symbol
ENSCAFG00000029154	missing_exact_ROS_symbol
ENSCAFG00000029155	missing_exact_ROS_symbol
ENSCAFG00000029162	missing_exact_ROS_symbol
ENSCAFG00000029170	missing_exact_ROS_symbol
ENSCAFG00000029176	missing_exact_ROS_symbol
ENSCAFG00000029180	missing_exact_ROS_symbol
ENSCAFG00000029181	missing_exact_ROS_symbol
ENSCAFG00000029200	missing_exact_ROS_symbol
ENSCAFG00000029206	missing_exact_ROS_symbol
ENSCAFG00000029213	missing_exact_ROS_symbol
ENSCAFG00000029217	missing_exact_ROS_symbol
ENSCAFG00000029259	missing_exact_ROS_symbol
ENSCAFG00000029263	missing_exact_ROS_symbol
ENSCAFG00000029269	missing_exact_ROS_symbol
ENSCAFG00000029288	missing_exact_ROS_symbol
ENSCAFG00000029344	missing_exact_ROS_symbol
ENSCAFG00000029362	missing_exact_ROS_symbol
ENSCAFG00000029395	missing_exact_ROS_symbol
ENSCAFG00000029403	missing_exact_ROS_symbol
ENSCAFG00000029405	missing_exact_ROS_symbol
ENSCAFG00000029414	missing_exact_ROS_symbol
ENSCAFG00000029419	missing_exact_ROS_symbol
ENSCAFG00000029421	missing_exact_ROS_symbol
ENSCAFG00000029422	missing_exact_ROS_symbol
ENSCAFG00000029443	missing_exact_ROS_symbol
ENSCAFG00000029462	missing_exact_ROS_symbol
ENSCAFG00000029467	missing_exact_ROS_symbol
ENSCAFG00000029470	missing_exact_ROS_symbol
ENSCAFG00000029477	missing_exact_ROS_symbol
ENSCAFG00000029502	missing_exact_ROS_symbol
ENSCAFG00000029514	missing_exact_ROS_symbol
ENSCAFG00000029524	missing_exact_ROS_symbol
ENSCAFG00000029533	missing_exact_ROS_symbol
ENSCAFG00000029542	missing_exact_ROS_symbol
ENSCAFG00000029587	missing_exact_ROS_symbol
ENSCAFG00000029624	missing_exact_ROS_symbol
ENSCAFG00000029639	missing_exact_ROS_symbol
ENSCAFG00000029650	missing_exact_ROS_symbol
ENSCAFG00000029651	missing_exact_ROS_symbol
ENSCAFG00000029652	missing_exact_ROS_symbol
ENSCAFG00000029663	missing_exact_ROS_symbol
ENSCAFG00000029671	missing_exact_ROS_symbol
ENSCAFG00000029674	missing_exact_ROS_symbol
ENSCAFG00000029675	missing_exact_ROS_symbol
ENSCAFG00000029682	missing_exact_ROS_symbol
ENSCAFG00000029686	missing_exact_ROS_symbol
ENSCAFG00000029709	missing_exact_ROS_symbol
ENSCAFG00000029724	missing_exact_ROS_symbol
ENSCAFG00000029750	missing_exact_ROS_symbol
ENSCAFG00000029777	missing_exact_ROS_symbol
ENSCAFG00000029830	missing_exact_ROS_symbol
ENSCAFG00000029837	missing_exact_ROS_symbol
ENSCAFG00000029840	missing_exact_ROS_symbol
ENSCAFG00000029858	missing_exact_ROS_symbol
ENSCAFG00000029869	missing_exact_ROS_symbol
ENSCAFG00000029870	missing_exact_ROS_symbol
ENSCAFG00000029884	missing_exact_ROS_symbol
ENSCAFG00000029897	missing_exact_ROS_symbol
ENSCAFG00000029939	missing_exact_ROS_symbol
ENSCAFG00000029967	missing_exact_ROS_symbol
ENSCAFG00000029974	missing_exact_ROS_symbol
ENSCAFG00000029981	missing_exact_ROS_symbol
ENSCAFG00000029992	missing_exact_ROS_symbol
ENSCAFG00000030005	missing_exact_ROS_symbol
ENSCAFG00000030010	missing_exact_ROS_symbol
ENSCAFG00000030034	missing_exact_ROS_symbol
ENSCAFG00000030049	missing_exact_ROS_symbol
ENSCAFG00000030059	missing_exact_ROS_symbol
ENSCAFG00000030062	missing_exact_ROS_symbol
ENSCAFG00000030077	missing_exact_ROS_symbol
ENSCAFG00000030083	missing_exact_ROS_symbol
ENSCAFG00000030087	missing_exact_ROS_symbol
ENSCAFG00000030089	missing_exact_ROS_symbol
ENSCAFG00000030091	missing_exact_ROS_symbol
ENSCAFG00000030097	missing_exact_ROS_symbol
ENSCAFG00000030143	missing_exact_ROS_symbol
ENSCAFG00000030158	missing_exact_ROS_symbol
ENSCAFG00000030161	missing_exact_ROS_symbol
ENSCAFG00000030164	missing_exact_ROS_symbol
ENSCAFG00000030168	missing_exact_ROS_symbol
ENSCAFG00000030172	missing_exact_ROS_symbol
ENSCAFG00000030184	missing_exact_ROS_symbol
ENSCAFG00000030195	missing_exact_ROS_symbol
ENSCAFG00000030206	missing_exact_ROS_symbol
ENSCAFG00000030215	missing_exact_ROS_symbol
ENSCAFG00000030220	missing_exact_ROS_symbol
ENSCAFG00000030235	missing_exact_ROS_symbol
ENSCAFG00000030257	missing_exact_ROS_symbol
ENSCAFG00000030258	missing_exact_ROS_symbol
ENSCAFG00000030265	missing_exact_ROS_symbol
ENSCAFG00000030287	missing_exact_ROS_symbol
ENSCAFG00000030299	missing_exact_ROS_symbol
ENSCAFG00000030310	missing_exact_ROS_symbol
ENSCAFG00000030317	missing_exact_ROS_symbol
ENSCAFG00000030323	missing_exact_ROS_symbol
ENSCAFG00000030331	missing_exact_ROS_symbol
ENSCAFG00000030354	missing_exact_ROS_symbol
ENSCAFG00000030359	missing_exact_ROS_symbol
ENSCAFG00000030360	missing_exact_ROS_symbol
ENSCAFG00000030361	missing_exact_ROS_symbol
ENSCAFG00000030375	missing_exact_ROS_symbol
ENSCAFG00000030395	missing_exact_ROS_symbol
ENSCAFG00000030414	missing_exact_ROS_symbol
ENSCAFG00000030425	missing_exact_ROS_symbol
ENSCAFG00000030431	missing_exact_ROS_symbol
ENSCAFG00000030459	missing_exact_ROS_symbol
ENSCAFG00000030466	missing_exact_ROS_symbol
ENSCAFG00000030475	missing_exact_ROS_symbol
ENSCAFG00000030477	missing_exact_ROS_symbol
ENSCAFG00000030501	missing_exact_ROS_symbol
ENSCAFG00000030502	missing_exact_ROS_symbol
ENSCAFG00000030509	missing_exact_ROS_symbol
ENSCAFG00000030522	missing_exact_ROS_symbol
ENSCAFG00000030524	missing_exact_ROS_symbol
ENSCAFG00000030556	missing_exact_ROS_symbol
ENSCAFG00000030568	missing_exact_ROS_symbol
ENSCAFG00000030588	missing_exact_ROS_symbol
ENSCAFG00000030591	missing_exact_ROS_symbol
ENSCAFG00000030603	missing_exact_ROS_symbol
ENSCAFG00000030635	missing_exact_ROS_symbol
ENSCAFG00000030648	missing_exact_ROS_symbol
ENSCAFG00000030667	missing_exact_ROS_symbol
ENSCAFG00000030708	missing_exact_ROS_symbol
ENSCAFG00000030711	missing_exact_ROS_symbol
ENSCAFG00000030822	missing_exact_ROS_symbol
ENSCAFG00000030829	missing_exact_ROS_symbol
ENSCAFG00000030858	missing_exact_ROS_symbol
ENSCAFG00000030859	missing_exact_ROS_symbol
ENSCAFG00000030873	missing_exact_ROS_symbol
ENSCAFG00000030875	missing_exact_ROS_symbol
ENSCAFG00000030894	missing_exact_ROS_symbol
ENSCAFG00000030907	missing_exact_ROS_symbol
ENSCAFG00000030940	missing_exact_ROS_symbol
ENSCAFG00000030944	missing_exact_ROS_symbol
ENSCAFG00000030973	missing_exact_ROS_symbol
ENSCAFG00000030979	missing_exact_ROS_symbol
ENSCAFG00000031003	missing_exact_ROS_symbol
ENSCAFG00000031019	missing_exact_ROS_symbol
ENSCAFG00000031023	missing_exact_ROS_symbol
ENSCAFG00000031062	missing_exact_ROS_symbol
ENSCAFG00000031118	missing_exact_ROS_symbol
ENSCAFG00000031151	missing_exact_ROS_symbol
ENSCAFG00000031160	missing_exact_ROS_symbol
ENSCAFG00000031202	missing_exact_ROS_symbol
ENSCAFG00000031222	missing_exact_ROS_symbol
ENSCAFG00000031239	missing_exact_ROS_symbol
ENSCAFG00000031244	missing_exact_ROS_symbol
ENSCAFG00000031273	missing_exact_ROS_symbol
ENSCAFG00000031278	missing_exact_ROS_symbol
ENSCAFG00000031285	missing_exact_ROS_symbol
ENSCAFG00000031286	missing_exact_ROS_symbol
ENSCAFG00000031295	missing_exact_ROS_symbol
ENSCAFG00000031309	missing_exact_ROS_symbol
ENSCAFG00000031324	missing_exact_ROS_symbol
ENSCAFG00000031333	missing_exact_ROS_symbol
ENSCAFG00000031337	missing_exact_ROS_symbol
ENSCAFG00000031344	missing_exact_ROS_symbol
ENSCAFG00000031349	missing_exact_ROS_symbol
ENSCAFG00000031355	missing_exact_ROS_symbol
ENSCAFG00000031375	missing_exact_ROS_symbol
ENSCAFG00000031378	missing_exact_ROS_symbol
ENSCAFG00000031403	missing_exact_ROS_symbol
ENSCAFG00000031406	missing_exact_ROS_symbol
ENSCAFG00000031415	missing_exact_ROS_symbol
ENSCAFG00000031454	missing_exact_ROS_symbol
ENSCAFG00000031458	missing_exact_ROS_symbol
ENSCAFG00000031469	missing_exact_ROS_symbol
ENSCAFG00000031476	missing_exact_ROS_symbol
ENSCAFG00000031478	missing_exact_ROS_symbol
ENSCAFG00000031481	missing_exact_ROS_symbol
ENSCAFG00000031506	missing_exact_ROS_symbol
ENSCAFG00000031531	missing_exact_ROS_symbol
ENSCAFG00000031537	missing_exact_ROS_symbol
ENSCAFG00000031543	missing_exact_ROS_symbol
ENSCAFG00000031581	missing_exact_ROS_symbol
ENSCAFG00000031583	missing_exact_ROS_symbol
ENSCAFG00000031588	missing_exact_ROS_symbol
ENSCAFG00000031628	missing_exact_ROS_symbol
ENSCAFG00000031632	missing_exact_ROS_symbol
ENSCAFG00000031648	missing_exact_ROS_symbol
ENSCAFG00000031661	missing_exact_ROS_symbol
ENSCAFG00000031673	missing_exact_ROS_symbol
ENSCAFG00000031682	missing_exact_ROS_symbol
ENSCAFG00000031686	missing_exact_ROS_symbol
ENSCAFG00000031706	missing_exact_ROS_symbol
ENSCAFG00000031711	missing_exact_ROS_symbol
ENSCAFG00000031731	missing_exact_ROS_symbol
ENSCAFG00000031764	missing_exact_ROS_symbol
ENSCAFG00000031771	missing_exact_ROS_symbol
ENSCAFG00000031775	missing_exact_ROS_symbol
ENSCAFG00000031795	missing_exact_ROS_symbol
ENSCAFG00000031806	missing_exact_ROS_symbol
ENSCAFG00000031827	missing_exact_ROS_symbol
ENSCAFG00000031840	missing_exact_ROS_symbol
ENSCAFG00000031848	missing_exact_ROS_symbol
ENSCAFG00000031852	missing_exact_ROS_symbol
ENSCAFG00000031862	missing_exact_ROS_symbol
ENSCAFG00000031907	missing_exact_ROS_symbol
ENSCAFG00000031912	missing_exact_ROS_symbol
ENSCAFG00000031914	missing_exact_ROS_symbol
ENSCAFG00000031923	missing_exact_ROS_symbol
ENSCAFG00000031933	missing_exact_ROS_symbol
ENSCAFG00000031934	missing_exact_ROS_symbol
ENSCAFG00000031952	missing_exact_ROS_symbol
ENSCAFG00000031958	missing_exact_ROS_symbol
ENSCAFG00000032005	missing_exact_ROS_symbol
ENSCAFG00000032012	missing_exact_ROS_symbol
ENSCAFG00000032015	missing_exact_ROS_symbol
ENSCAFG00000032016	missing_exact_ROS_symbol
ENSCAFG00000032029	missing_exact_ROS_symbol
ENSCAFG00000032034	missing_exact_ROS_symbol
ENSCAFG00000032036	missing_exact_ROS_symbol
ENSCAFG00000032043	missing_exact_ROS_symbol
ENSCAFG00000032048	missing_exact_ROS_symbol
ENSCAFG00000032054	missing_exact_ROS_symbol
ENSCAFG00000032063	missing_exact_ROS_symbol
ENSCAFG00000032078	missing_exact_ROS_symbol
ENSCAFG00000032088	missing_exact_ROS_symbol
ENSCAFG00000032099	missing_exact_ROS_symbol
ENSCAFG00000032101	missing_exact_ROS_symbol
ENSCAFG00000032122	missing_exact_ROS_symbol
ENSCAFG00000032162	missing_exact_ROS_symbol
ENSCAFG00000032173	missing_exact_ROS_symbol
ENSCAFG00000032176	missing_exact_ROS_symbol
ENSCAFG00000032179	missing_exact_ROS_symbol
ENSCAFG00000032180	missing_exact_ROS_symbol
ENSCAFG00000032220	missing_exact_ROS_symbol
ENSCAFG00000032226	missing_exact_ROS_symbol
ENSCAFG00000032230	missing_exact_ROS_symbol
ENSCAFG00000032238	missing_exact_ROS_symbol
ENSCAFG00000032249	missing_exact_ROS_symbol
ENSCAFG00000032253	missing_exact_ROS_symbol
ENSCAFG00000032286	missing_exact_ROS_symbol
ENSCAFG00000032295	missing_exact_ROS_symbol
ENSCAFG00000032297	missing_exact_ROS_symbol
ENSCAFG00000032306	missing_exact_ROS_symbol
ENSCAFG00000032308	missing_exact_ROS_symbol
ENSCAFG00000032318	missing_exact_ROS_symbol
ENSCAFG00000032328	missing_exact_ROS_symbol
ENSCAFG00000032335	missing_exact_ROS_symbol
ENSCAFG00000032358	missing_exact_ROS_symbol
ENSCAFG00000032363	missing_exact_ROS_symbol
ENSCAFG00000032392	missing_exact_ROS_symbol
ENSCAFG00000032396	missing_exact_ROS_symbol
ENSCAFG00000032401	missing_exact_ROS_symbol
ENSCAFG00000032406	missing_exact_ROS_symbol
ENSCAFG00000032448	missing_exact_ROS_symbol
ENSCAFG00000032470	missing_exact_ROS_symbol
ENSCAFG00000032474	missing_exact_ROS_symbol
ENSCAFG00000032488	missing_exact_ROS_symbol
ENSCAFG00000032531	missing_exact_ROS_symbol
ENSCAFG00000032537	missing_exact_ROS_symbol
ENSCAFG00000032553	missing_exact_ROS_symbol
ENSCAFG00000032571	missing_exact_ROS_symbol
ENSCAFG00000032576	missing_exact_ROS_symbol
ENSCAFG00000032585	missing_exact_ROS_symbol
ENSCAFG00000032600	missing_exact_ROS_symbol
ENSCAFG00000032614	missing_exact_ROS_symbol
ENSCAFG00000032615	missing_exact_ROS_symbol
ENSCAFG00000032627	missing_exact_ROS_symbol
ENSCAFG00000032636	missing_exact_ROS_symbol
ENSCAFG00000032642	missing_exact_ROS_symbol
ENSCAFG00000032662	missing_exact_ROS_symbol
ENSCAFG00000032664	missing_exact_ROS_symbol
ENSCAFG00000032728	missing_exact_ROS_symbol
ENSCAFG00000032730	missing_exact_ROS_symbol
ENSCAFG00000032731	missing_exact_ROS_symbol
ENSCAFG00000032762	missing_exact_ROS_symbol
ENSCAFG00000033667	missing_exact_ROS_symbol
ENSCAFG00000034918	missing_exact_ROS_symbol
ENSCAFG00000035134	missing_exact_ROS_symbol
ENSCAFG00000035349	missing_exact_ROS_symbol
ENSCAFG00000035509	missing_exact_ROS_symbol
ENSCAFG00000035539	missing_exact_ROS_symbol
ENSCAFG00000036621	missing_exact_ROS_symbol
ENSCAFG00000037735	missing_exact_ROS_symbol
ENSCAFG00000039767	missing_exact_ROS_symbol
ENSCAFG00000040846	missing_exact_ROS_symbol
ENSCAFG00000040975	missing_exact_ROS_symbol
ENSCAFG00000040986	missing_exact_ROS_symbol
ENSCAFG00000040990	missing_exact_ROS_symbol
ENSCAFG00000041009	missing_exact_ROS_symbol
ENSCAFG00000041010	missing_exact_ROS_symbol
ENSCAFG00000041016	missing_exact_ROS_symbol
ENSCAFG00000041056	missing_exact_ROS_symbol
ENSCAFG00000041062	missing_exact_ROS_symbol
ENSCAFG00000041082	missing_exact_ROS_symbol
ENSCAFG00000041091	missing_exact_ROS_symbol
ENSCAFG00000041096	missing_exact_ROS_symbol
ENSCAFG00000041097	missing_exact_ROS_symbol
ENSCAFG00000041100	missing_exact_ROS_symbol
ENSCAFG00000041107	missing_exact_ROS_symbol
ENSCAFG00000041137	missing_exact_ROS_symbol
ENSCAFG00000041140	missing_exact_ROS_symbol
ENSCAFG00000041141	missing_exact_ROS_symbol
ENSCAFG00000041146	missing_exact_ROS_symbol
ENSCAFG00000041170	missing_exact_ROS_symbol
ENSCAFG00000041176	missing_exact_ROS_symbol
ENSCAFG00000041189	missing_exact_ROS_symbol
ENSCAFG00000041204	missing_exact_ROS_symbol
ENSCAFG00000041232	missing_exact_ROS_symbol
ENSCAFG00000041242	missing_exact_ROS_symbol
ENSCAFG00000041248	missing_exact_ROS_symbol
ENSCAFG00000041257	missing_exact_ROS_symbol
ENSCAFG00000041263	missing_exact_ROS_symbol
ENSCAFG00000041268	missing_exact_ROS_symbol
ENSCAFG00000041271	missing_exact_ROS_symbol
ENSCAFG00000041293	missing_exact_ROS_symbol
ENSCAFG00000041296	missing_exact_ROS_symbol
ENSCAFG00000041353	missing_exact_ROS_symbol
ENSCAFG00000041354	missing_exact_ROS_symbol
ENSCAFG00000041361	missing_exact_ROS_symbol
ENSCAFG00000041373	missing_exact_ROS_symbol
ENSCAFG00000041379	missing_exact_ROS_symbol
ENSCAFG00000041383	missing_exact_ROS_symbol
ENSCAFG00000041390	missing_exact_ROS_symbol
ENSCAFG00000041410	missing_exact_ROS_symbol
ENSCAFG00000041427	missing_exact_ROS_symbol
ENSCAFG00000041436	missing_exact_ROS_symbol
ENSCAFG00000041466	missing_exact_ROS_symbol
ENSCAFG00000041482	missing_exact_ROS_symbol
ENSCAFG00000041493	missing_exact_ROS_symbol
ENSCAFG00000041498	missing_exact_ROS_symbol
ENSCAFG00000041503	missing_exact_ROS_symbol
ENSCAFG00000041508	missing_exact_ROS_symbol
ENSCAFG00000041510	missing_exact_ROS_symbol
ENSCAFG00000041574	missing_exact_ROS_symbol
ENSCAFG00000041607	missing_exact_ROS_symbol
ENSCAFG00000041628	missing_exact_ROS_symbol
ENSCAFG00000041665	missing_exact_ROS_symbol
ENSCAFG00000041666	missing_exact_ROS_symbol
ENSCAFG00000041675	missing_exact_ROS_symbol
ENSCAFG00000041731	missing_exact_ROS_symbol
ENSCAFG00000041732	missing_exact_ROS_symbol
ENSCAFG00000041733	missing_exact_ROS_symbol
ENSCAFG00000041734	missing_exact_ROS_symbol
ENSCAFG00000041746	missing_exact_ROS_symbol
ENSCAFG00000041766	missing_exact_ROS_symbol
ENSCAFG00000041773	missing_exact_ROS_symbol
ENSCAFG00000041774	missing_exact_ROS_symbol
ENSCAFG00000041782	missing_exact_ROS_symbol
ENSCAFG00000041788	missing_exact_ROS_symbol
ENSCAFG00000041789	missing_exact_ROS_symbol
ENSCAFG00000041803	missing_exact_ROS_symbol
ENSCAFG00000041809	missing_exact_ROS_symbol
ENSCAFG00000041860	missing_exact_ROS_symbol
ENSCAFG00000041885	missing_exact_ROS_symbol
ENSCAFG00000041887	missing_exact_ROS_symbol
ENSCAFG00000041898	missing_exact_ROS_symbol
ENSCAFG00000041930	missing_exact_ROS_symbol
ENSCAFG00000041938	missing_exact_ROS_symbol
ENSCAFG00000041952	missing_exact_ROS_symbol
ENSCAFG00000041961	missing_exact_ROS_symbol
ENSCAFG00000041966	missing_exact_ROS_symbol
ENSCAFG00000041996	missing_exact_ROS_symbol
ENSCAFG00000042018	missing_exact_ROS_symbol
ENSCAFG00000042021	missing_exact_ROS_symbol
ENSCAFG00000042023	missing_exact_ROS_symbol
ENSCAFG00000042031	missing_exact_ROS_symbol
ENSCAFG00000042036	missing_exact_ROS_symbol
ENSCAFG00000042041	missing_exact_ROS_symbol
ENSCAFG00000042055	missing_exact_ROS_symbol
ENSCAFG00000042058	missing_exact_ROS_symbol
ENSCAFG00000042064	missing_exact_ROS_symbol
ENSCAFG00000042074	missing_exact_ROS_symbol
ENSCAFG00000042077	missing_exact_ROS_symbol
ENSCAFG00000042079	missing_exact_ROS_symbol
ENSCAFG00000042084	missing_exact_ROS_symbol
ENSCAFG00000042088	missing_exact_ROS_symbol
ENSCAFG00000042111	missing_exact_ROS_symbol
ENSCAFG00000042126	missing_exact_ROS_symbol
ENSCAFG00000042167	missing_exact_ROS_symbol
ENSCAFG00000042169	missing_exact_ROS_symbol
ENSCAFG00000042176	missing_exact_ROS_symbol
ENSCAFG00000042186	missing_exact_ROS_symbol
ENSCAFG00000042209	missing_exact_ROS_symbol
ENSCAFG00000042212	missing_exact_ROS_symbol
ENSCAFG00000042216	missing_exact_ROS_symbol
ENSCAFG00000042242	missing_exact_ROS_symbol
ENSCAFG00000042261	missing_exact_ROS_symbol
ENSCAFG00000042268	missing_exact_ROS_symbol
ENSCAFG00000042278	missing_exact_ROS_symbol
ENSCAFG00000042285	missing_exact_ROS_symbol
ENSCAFG00000042292	missing_exact_ROS_symbol
ENSCAFG00000042304	missing_exact_ROS_symbol
ENSCAFG00000042311	missing_exact_ROS_symbol
ENSCAFG00000042328	missing_exact_ROS_symbol
ENSCAFG00000042339	missing_exact_ROS_symbol
ENSCAFG00000042345	missing_exact_ROS_symbol
ENSCAFG00000042347	missing_exact_ROS_symbol
ENSCAFG00000042348	missing_exact_ROS_symbol
ENSCAFG00000042364	missing_exact_ROS_symbol
ENSCAFG00000042387	missing_exact_ROS_symbol
ENSCAFG00000042389	missing_exact_ROS_symbol
ENSCAFG00000042390	missing_exact_ROS_symbol
ENSCAFG00000042455	missing_exact_ROS_symbol
ENSCAFG00000042469	missing_exact_ROS_symbol
ENSCAFG00000042472	missing_exact_ROS_symbol
