sampleName	Breed/Type	Category	BIOSAMID	runID	sampleName2	sampleName3	sampleName4	Source	AlignmentCenter	Note	inVCF	inAnalyzedSNV	inAnalyzedCNV	effectiveAutosomalMeanCoverage	Sex
DALM000001	Dalmatian	Breed_Dogs	SAMN15625819	SRR12330371	FAM007052	7305		NHGRI	Michigan		YES	TRUE	TRUE	23.06	Male
DALM000002	Dalmatian	Breed_Dogs	SAMN15625820	SRR12330370	FAM007086	13301		NHGRI	Michigan		YES	TRUE	TRUE	18.39	Female
DALM000003	Dalmatian	Breed_Dogs	SAMN21036274	SRR15734888	DA162	FAM005573		Bern	Bern		YES	TRUE	TRUE	18.44	Male
DALM000004	Dalmatian	Breed_Dogs	SAMN20151462	SRR15100259	DAL133A1	FAM005310		Helsinki	Helsinki		YES	TRUE	TRUE	17.98	Female
DALM000005	Dalmatian	Breed_Dogs	SAMN19522808	SRR14750541	FAM005955	2-ADN13408		Rennes	Michigan		YES	TRUE	TRUE	22.02	Male
DAND000001	Dandie Dinmont Terrier	Breed_Dogs	SAMN15625821	SRR12330368	FAM007191	7731		NHGRI	Michigan		YES	TRUE	TRUE	21.35	Male
DAND000002	Dandie Dinmont Terrier	Breed_Dogs	SAMN15625822	SRR12330367	FAM007192	7732		NHGRI	Michigan		YES	TRUE	TRUE	18.62	Female
DAND000003	Dandie Dinmont Terrier	Breed_Dogs	SAMN15625823	SRR12330366	FAM007193	7733		NHGRI	Michigan		YES	TRUE	TRUE	20.38	Female
DAND000004	Dandie Dinmont Terrier	Breed_Dogs	SAMN20151467	SRR15100253	DDT361A1	FAM005315		Helsinki	Helsinki		YES	TRUE	TRUE	20.24	Male
DAND000005	Dandie Dinmont Terrier	Breed_Dogs	SAMN20151468	SRR15100252	DDT363A1	FAM005316		Helsinki	Helsinki		YES	TRUE	TRUE	21.83	Male
DAND000006	Dandie Dinmont Terrier	Breed_Dogs	SAMN20151469	SRR15100251	DDT408A1	FAM005317		Helsinki	Helsinki		YES	TRUE	TRUE	19.26	Female
DARG000001	Dogo Argentino	Breed_Dogs	SAMN15625824	SRR12330365	FAM007347	22900		NHGRI	Uppsala		YES	TRUE	TRUE	15.38	Male
DARG000002	Dogo Argentino	Breed_Dogs	SAMN15625825	SRR12330364	FAM007348	33067		NHGRI	Uppsala		YES	TRUE	TRUE	14.43	Female
DARG000003	Dogo Argentino	Breed_Dogs	SAMN20151470	SRR15100250	DOG031A1	FAM005318		Helsinki	Helsinki		YES	TRUE	TRUE	17.65	Female
DARG000004	Dogo Argentino	Breed_Dogs	SAMN20151471	SRR15100249	DOG035A1	FAM005319		Helsinki	Helsinki		YES	TRUE	TRUE	17.77	Female
DARG000005	Dogo Argentino	Breed_Dogs	SAMN20151472	SRR15100248	DOG044A1	FAM005320		Helsinki	Helsinki		YES	TRUE	TRUE	17.28	Female
DDBX000001	Dogue de Bordeaux	Breed_Dogs	SAMN15625826	SRR12330363	FAM007349	25487		NHGRI	Uppsala		YES	TRUE	TRUE	16.26	Male
DDBX000002	Dogue de Bordeaux	Breed_Dogs	SAMN19522809	SRR14750542	FAM005921	2-ADN11545		Rennes	Michigan		YES	TRUE	TRUE	20.35	Male
DDBX000003	Dogue de Bordeaux	Breed_Dogs	SAMN19522810	SRR14750543	FAM005929	2-ADN12071		Rennes	Michigan		YES	TRUE	TRUE	17.73	Female
DDBX000004	Dogue de Bordeaux	Breed_Dogs	SAMN19522811	SRR14750544	FAM005930	2-ADN12081		Rennes	Michigan		YES	TRUE	TRUE	16.95	Male
DDBX000005	Dogue de Bordeaux	Breed_Dogs	SAMN19522812	SRR14750424	FAM006571	2-ADN7996		Rennes	Michigan		YES	TRUE	TRUE	20.02	Female
DEER000001	Scottish Deerhound	Breed_Dogs	SAMN21036456	SRR15734796	SD001	FAM005450		Bern	Bern		YES	TRUE	TRUE	17.21	Female
DEER000002	Scottish Deerhound	Breed_Dogs	SAMN21036457	SRR15734795	SD008	FAM005451		Bern	Bern		YES	TRUE	TRUE	20.48	Male
DEER000003	Scottish Deerhound	Breed_Dogs	SAMN21035120	SRR16048819	SHK021A1	FAM005811		Helsinki	Helsinki		YES	TRUE	TRUE	22.05	Male
DEER000004	Scottish Deerhound	Breed_Dogs	SAMN19522813	SRR14750425	FAM006618	2-ADNPR4349		Rennes	Michigan		NO	FALSE	FALSE	22.16	Female
DOBP000001	Doberman Pinscher	Breed_Dogs	SAMN21036281	SRR15734885	DO349	FAM005574		Bern	Bern		YES	TRUE	TRUE	19.49	Female
DOBP000002	Doberman Pinscher	Breed_Dogs	SAMN21036276	SRR16289014	DO110	FAM004588		Bern	Uppsala		YES	TRUE	TRUE	17.77	Male
DOBP000003	Doberman Pinscher	Breed_Dogs	SAMN21036277	SRR16289013	DO125	FAM004589		Bern	Uppsala		YES	TRUE	TRUE	18.05	Female
DOBP000004	Doberman Pinscher	Breed_Dogs	SAMN21036278	SRR16289011	DO126	FAM004590		Bern	Uppsala		YES	TRUE	TRUE	17.56	Female
DOBP000005	Doberman Pinscher	Breed_Dogs	SAMN21036279	SRR16289010	DO127	FAM004591		Bern	Uppsala		YES	TRUE	TRUE	16.27	Female
DOBP000006	Doberman Pinscher	Breed_Dogs	SAMN21036280	SRR16289009	DO180	FAM004592		Bern	Uppsala		YES	TRUE	TRUE	16.87	Male
DOBP000007	Doberman Pinscher	Breed_Dogs	SAMN21036282	SRR16289008	DO640	FAM004593		Bern	Uppsala		YES	TRUE	TRUE	17.85	Male
DREV000001	Drever	Breed_Dogs	SAMN20151474	SRR15100245	DRE011A1	FAM005322		Helsinki	Helsinki		YES	TRUE	TRUE	18.94	Female
DREV000002	Drever	Breed_Dogs	SAMN20151475	SRR15100244	DRE026A1	FAM005323		Helsinki	Helsinki		YES	TRUE	TRUE	20.32	Male
DREV000003	Drever	Breed_Dogs	SAMN20151476	SRR15100243	DRE032A1	FAM005324		Helsinki	Helsinki		YES	TRUE	TRUE	17.68	Male
DREV000004	Drever	Breed_Dogs	SAMN20151477	SRR15100242	DRE046A1	FAM005325		Helsinki	Helsinki		YES	TRUE	TRUE	18.84	Female
DREV000005	Drever	Breed_Dogs	SAMN20151478	SRR15100241	DRE048A1	FAM005326		Helsinki	Helsinki		YES	TRUE	TRUE	17.25	Female
DREV000006	Drever	Breed_Dogs	SAMN20151479	SRR15100240	DRE053A1	FAM005327		Helsinki	Helsinki		YES	TRUE	TRUE	19.01	Male
DSFD000001	Danish-Swedish Farmdog	Breed_Dogs	SAMN21035121	SRR16048817	TRP038A1	FAM005838		Helsinki	Helsinki		YES	TRUE	TRUE	21.98	Female
DSFD000002	Danish-Swedish Farmdog	Breed_Dogs	SAMN21035122	SRR16048816	TRP044A1	FAM005839		Helsinki	Helsinki		YES	TRUE	TRUE	19.95	Female
DSFD000003	Danish-Swedish Farmdog	Breed_Dogs	SAMN21035123	SRR16048815	TRP085A1	FAM005840		Helsinki	Helsinki		YES	TRUE	TRUE	17.69	Female
DSFD000004	Danish-Swedish Farmdog	Breed_Dogs	SAMN21035124	SRR16048814	TRP087A1	FAM005841		Helsinki	Helsinki		YES	TRUE	TRUE	19.35	Male
DSFD000005	Danish-Swedish Farmdog	Breed_Dogs	SAMN21035125	SRR16048813	TRP108A1	FAM005842		Helsinki	Helsinki		YES	TRUE	TRUE	18.65	Male
DSFD000006	Danish-Swedish Farmdog	Breed_Dogs	SAMN21035126	SRR16048812	TRP131A1	FAM005843		Helsinki	Helsinki		YES	TRUE	TRUE	18.46	Male
DSHP000001	Unknown	Breed_Dogs	SAMN21036332	SRR15734727	HO003	FAM005417		Bern	Bern		YES	FALSE	FALSE	17.77	Female
DSHP000002	Dutch Shepherd	Breed_Dogs	SAMN21036333	SRR15734726	HO007	FAM005418		Bern	Bern		YES	TRUE	TRUE	13.02	Female
DSHP000003	Dutch Shepherd	Breed_Dogs	SAMN21035127	SRR16048811	HPK035A1	FAM005354		Helsinki	Helsinki	Dutch Shepherd Dog rough	YES	TRUE	TRUE	20.47	Female
DSHP000004	Dutch Shepherd	Breed_Dogs	SAMN21035128	SRR16048810	HPK018A1	FAM005353		Helsinki	Helsinki	Dutch Shepherd Dog wirehaired	YES	TRUE	TRUE	20.84	Male
DSHP000005	Dutch Shepherd	Breed_Dogs	SAMN19522814	SRR14750426	FAM005960	2-ADN13687		Rennes	Michigan		YES	TRUE	TRUE	19.89	Female
DSHP000006	Dutch Shepherd	Breed_Dogs	SAMN19522815	SRR14750427	FAM006546	2-ADN5709		Rennes	Michigan		YES	TRUE	TRUE	19.97	Male
DUPD000001	Dutch Partridge Dog	Breed_Dogs	SAMN20151473	SRR15100246	DPK001A1	FAM005321		Helsinki	Helsinki		YES	TRUE	TRUE	18.72	Male
ECKR000001	English Cocker Spaniel	Breed_Dogs	SAMN15625827	SRR12330362	FAM007073	12021		NHGRI	Michigan		YES	TRUE	TRUE	18.09	Female
ECKR000002	English Cocker Spaniel	Breed_Dogs	SAMN15625828	SRR12330361	FAM007088	13589		NHGRI	Michigan		YES	TRUE	TRUE	20.06	Female
ECKR000003	English Cocker Spaniel	Breed_Dogs	SAMN15625829	SRR12330360	FAM007127	28381		NHGRI	Michigan		YES	TRUE	TRUE	18.47	Female
EEUS000001	East-European shepherd	Breed_Dogs	SAMN21035129	SRR16048809	VEO004A1	FAM006798		Helsinki	Helsinki		YES	TRUE	TRUE	17.17	Female
EEUS000002	East-European shepherd	Breed_Dogs	SAMN21035130	SRR16048808	VEO005A1	FAM006799		Helsinki	Helsinki		YES	TRUE	TRUE	17.97	Female
EEUS000003	East-European shepherd	Breed_Dogs	SAMN21035131	SRR16048806	VEO006A1	FAM006800		Helsinki	Helsinki		YES	TRUE	TRUE	19.13	Male
EFXH000002	English Foxhound	Breed_Dogs	SAMN15625831	SRR12330357	FAM007033	947		NHGRI	Michigan		YES	TRUE	TRUE	19.18	Male
EFXH000003	English Foxhound	Breed_Dogs	SAMN15625832	SRR12330356	FAM007230	27119		NHGRI	Michigan		YES	TRUE	TRUE	16.75	Male
EGTT000001	English Toy Spaniel	Breed_Dogs	SAMN29845202	SRR20326256	FAM007438	26566		Cornell	Uppsala		YES	TRUE	TRUE	18.69	Male
EGTT000002	English Toy Spaniel	Breed_Dogs	SAMN29845203	SRR20326598	FAM007439	13592		Cornell	Uppsala		YES	TRUE	TRUE	18.71	Female
EGTT000003	English Toy Spaniel	Breed_Dogs	SAMN29845204	SRR20326587	FAM007440	9314		Cornell	Uppsala		YES	TRUE	TRUE	21.73	Male
EGTT000004	English Shepherd	Breed_Dogs	SAMN29845205	SRR20326574	FAM007441	12911		Cornell	Uppsala		YES	TRUE	TRUE	18.13	Male
EGTT000005	English Shepherd	Breed_Dogs	SAMN29845206	SRR20326499	FAM007442	16367		Cornell	Uppsala		YES	TRUE	TRUE	18.23	Female
EGTT000006	English Shepherd	Breed_Dogs	SAMN29845207	SRR20326488	FAM007443	18183		Cornell	Uppsala		YES	TRUE	TRUE	19.93	Female
EGTT000007	English Toy Terrier	Breed_Dogs	SAMN21035132	SRR16048805	EKT066A1	FAM006690		Helsinki	Helsinki		YES	TRUE	TRUE	20.03	Female
EGTT000008	English Toy Terrier	Breed_Dogs	SAMN21035133	SRR16048804	EKT071A1	FAM006691		Helsinki	Helsinki		YES	TRUE	TRUE	18.57	Female
EGTT000009	English Toy Terrier	Breed_Dogs	SAMN21035134	SRR16048803	EKT075A1	FAM006692		Helsinki	Helsinki		YES	TRUE	TRUE	17.37	Female
EGTT000010	English Toy Terrier	Breed_Dogs	SAMN21035135	SRR16048802	EKT078A1	FAM006693		Helsinki	Helsinki		YES	TRUE	TRUE	21.93	Male
EGTT000011	English Toy Terrier	Breed_Dogs	SAMN21035136	SRR16048801	EKT081A1	FAM006694		Helsinki	Helsinki		YES	TRUE	TRUE	17.14	Male
EGTT000012	English Toy Terrier	Breed_Dogs	SAMN21035137	SRR16048800	EKT091A1	FAM006695		Helsinki	Helsinki		YES	TRUE	TRUE	21.48	Male
EGTT000013	English Toy Terrier	Breed_Dogs	SAMN21035138	SRR16048799	EKT095A1	FAM006696		Helsinki	Helsinki		YES	TRUE	TRUE	16.89	Female
EGTT000014	English Toy Terrier	Breed_Dogs	SAMN21035139	SRR16048798	EKT096A1	FAM006697		Helsinki	Helsinki		YES	TRUE	TRUE	19.9	Male
EGTT000015	English Toy Terrier	Breed_Dogs	SAMN21035140	SRR16048796	EKT097A1	FAM006698		Helsinki	Helsinki		YES	TRUE	TRUE	17.56	Male
EGTT000016	English Toy Terrier	Breed_Dogs	SAMN21035141	SRR16048736	EKT102A1	FAM006699		Helsinki	Helsinki		YES	TRUE	TRUE	20.49	Male
ELOD000001	Elo	Breed_Dogs	SAMN21036290	SRR15734877	EL051	FAM005581		Bern	Bern		YES	TRUE	TRUE	22.04	Male
ELOD000002	Elo	Breed_Dogs	SAMN21036291	SRR15734875	EL170	FAM005582		Bern	Bern		YES	TRUE	TRUE	18	Male
ELOD000003	Elo	Breed_Dogs	SAMN21036292	SRR15734874	EL210	FAM005583		Bern	Bern		YES	TRUE	TRUE	18.62	Female
ELOD000004	Elo	Breed_Dogs	SAMN21036293	SRR15734825	EL381	FAM005584		Bern	Bern		YES	TRUE	TRUE	18.11	Female
ELOD000005	Elo	Breed_Dogs	SAMN21036294	SRR15734824	EL661	FAM005635		Bern	Bern		YES	TRUE	TRUE	18	Female
ENTB000001	Entlebucher Mountain Dog	Breed_Dogs	SAMN15625833	SRR12330355	FAM007079	12841		NHGRI	Michigan		YES	TRUE	TRUE	20.78	Female
ENTB000002	Entlebucher Mountain Dog	Breed_Dogs	SAMN15625834	SRR12330354	FAM007080	12842		NHGRI	Michigan		YES	TRUE	TRUE	19.57	Male
ENTB000003	Entlebucher Mountain Dog	Breed_Dogs	SAMN15625835	SRR12330353	FAM007350	12859		NHGRI	Uppsala		YES	TRUE	TRUE	16.07	Female
ENTB000004	Entlebucher Mountain Dog	Breed_Dogs	SAMN21036298	SRR16289004	EN755	FAM004673		Bern	Uppsala		YES	TRUE	TRUE	27.77	Female
ENTB000005	Entlebucher Mountain Dog	Breed_Dogs	SAMN21036299	SRR16289003	EN756	FAM004674		Bern	Uppsala		YES	TRUE	TRUE	20.11	Female
ENTB000006	Entlebucher Mountain Dog	Breed_Dogs	SAMN21036300	SRR16289002	EN771	FAM004675		Bern	Uppsala		YES	TRUE	TRUE	17.78	Male
ENTB000007	Entlebucher Mountain Dog	Breed_Dogs	SAMN21036295	SRR16289007	EN1269	FAM004676		Bern	Uppsala		YES	TRUE	TRUE	17.78	Female
ENTB000008	Entlebucher Mountain Dog	Breed_Dogs	SAMN21036296	SRR16289006	EN1371	FAM004677		Bern	Uppsala		YES	TRUE	TRUE	18.71	Male
ENTB000009	Entlebucher Mountain Dog	Breed_Dogs	SAMN21036297	SRR16289005	EN1388	FAM004678		Bern	Uppsala		YES	TRUE	TRUE	18.91	Male
EPNT000001	English Pointer	Breed_Dogs	SAMN15626070	SRR12330094	FAM007386	9031		NHGRI	Uppsala		YES	TRUE	TRUE	17.51	Male
EPNT000002	English Pointer	Breed_Dogs	SAMN15625836	SRR12330352	FAM007097	15390		NHGRI	Michigan		YES	TRUE	TRUE	17.97	Male
EPNT000003	English Pointer	Breed_Dogs	SAMN15625837	SRR12330351	FAM007098	15391		NHGRI	Michigan		YES	TRUE	TRUE	20.1	Female
EPNT000004	English Pointer	Breed_Dogs	SAMN15626071	SRR12330092	FAM007387	20568		NHGRI	Uppsala		YES	TRUE	TRUE	22.63	Female
EPNT000005	English Pointer	Breed_Dogs	SAMN15626072	SRR12330091	FAM007388	24730		NHGRI	Uppsala		YES	TRUE	TRUE	17.09	Male
EPNT000006	English Pointer	Breed_Dogs	SAMN15625838	SRR12330350	FAM007118	27378		NHGRI	Michigan		YES	TRUE	TRUE	18.62	Female
EPNT000007	English Pointer	Breed_Dogs	SAMN21035142	SRR16048651	POI028A1	FAM005756		Helsinki	Helsinki		YES	TRUE	TRUE	21.33	Male
EPNT000008	English Pointer	Breed_Dogs	SAMN21035143	SRR16048650	POI030A1	FAM005757		Helsinki	Helsinki		YES	TRUE	TRUE	17.53	Female
EPNT000009	Unknown	Breed_Dogs	SAMN21035144	SRR16048649	POI031A1	FAM005758		Helsinki	Helsinki		YES	FALSE	FALSE	18.37	Female
ESET000001	English Setter	Breed_Dogs	SAMN15625839	SRR12330349	FAM007096	15386		NHGRI	Michigan		YES	TRUE	TRUE	17.68	Female
ESET000002	English Setter	Breed_Dogs	SAMN15625840	SRR12330348	FAM007114	26982		NHGRI	Michigan		YES	TRUE	TRUE	18.65	Female
ESET000004	English Setter	Breed_Dogs	SAMN21036302	SRR15734822	ET001	FAM005412		Bern	Bern		YES	TRUE	TRUE	20.63	Male
ESMD000001	Estrela Mountain Dog	Breed_Dogs	SAMN20151482	SRR15100237	EST014A1	FAM005330		Helsinki	Helsinki		YES	TRUE	TRUE	19.25	Male
ESMD000002	Estrela Mountain Dog	Breed_Dogs	SAMN20151483	SRR15100235	EST017A1	FAM005331		Helsinki	Helsinki		YES	TRUE	TRUE	20.59	Male
ESMD000003	Estrela Mountain Dog	Breed_Dogs	SAMN20151484	SRR15100234	EST030A1	FAM005332		Helsinki	Helsinki		YES	TRUE	TRUE	23.26	Female
ESMD000004	Estrela Mountain Dog	Breed_Dogs	SAMN20151485	SRR15100233	EST039A1	FAM005333		Helsinki	Helsinki		YES	TRUE	TRUE	20.5	Female
ESMD000005	Estrela Mountain Dog	Breed_Dogs	SAMN20151486	SRR15100232	EST047A1	FAM005334		Helsinki	Helsinki		YES	TRUE	TRUE	17.19	Female
ESMD000006	Estrela Mountain Dog	Breed_Dogs	SAMN20151487	SRR15100231	EST051A1	FAM005335		Helsinki	Helsinki		YES	TRUE	TRUE	18.92	Male
ESSP000001	English Springer Spaniel	Breed_Dogs	SAMN15625842	SRR12330345	FAM007045	4238		NHGRI	Michigan		YES	TRUE	TRUE	17.43	Female
ESSP000002	English Springer Spaniel	Breed_Dogs	SAMN15625843	SRR12330344	FAM007046	4239		NHGRI	Michigan		YES	TRUE	TRUE	23.34	Female
ESSP000003	English Springer Spaniel	Breed_Dogs	SAMN21036301	SRR15734823	EP003	FAM005411		Bern	Bern		YES	TRUE	TRUE	17.85	Male
ESTH000001	Estonian Hound	Breed_Dogs	SAMN21035145	SRR16048648	EAK001A1	FAM006687		Helsinki	Helsinki		YES	TRUE	TRUE	18.07	Male
ESTH000002	Estonian Hound	Breed_Dogs	SAMN21035146	SRR16048647	EAK003A1	FAM006688		Helsinki	Helsinki		YES	TRUE	TRUE	16.9	Female
ESTH000003	Estonian Hound	Breed_Dogs	SAMN21035147	SRR16048646	EAK002A1	FAM006689		Helsinki	Helsinki		YES	TRUE	TRUE	18.92	Female
EURA000001	Eurasier	Breed_Dogs	SAMN15625844	SRR12330343	FAM007351	22815		NHGRI	Uppsala		YES	TRUE	TRUE	19.33	Female
EURA000002	Eurasier	Breed_Dogs	SAMN21036303	SRR15734821	EU018	FAM005490		Bern	Bern		YES	TRUE	TRUE	17.38	Female
EURA000003	Eurasier	Breed_Dogs	SAMN21036304	SRR15734820	EU030	FAM005491		Bern	Bern		YES	TRUE	TRUE	20.18	Female
EURA000004	Eurasier	Breed_Dogs	SAMN20151488	SRR15100230	EUR026A1	FAM005336		Helsinki	Helsinki		YES	TRUE	TRUE	18.32	Female
FBUL000001	French Bulldog	Breed_Dogs	SAMN15625845	SRR12330342	FAM007090	14473		NHGRI	Michigan		YES	TRUE	TRUE	18.58	Female
FBUL000002	French Bulldog	Breed_Dogs	SAMN15625846	SRR12330341	FAM007091	14477		NHGRI	Michigan		YES	TRUE	TRUE	22.38	Male
FBUL000003	French Bulldog	Breed_Dogs	SAMN15625847	SRR12330340	FAM007099	16072		NHGRI	Michigan		YES	TRUE	TRUE	17.61	Male
FBUL000004	French Bulldog	Breed_Dogs	SAMN21036305	SRR15734819	FB023	FAM005492		Bern	Bern		YES	TRUE	TRUE	18.4	Female
FBUL000005	French Bulldog	Breed_Dogs	SAMN21035148	SRR16048645	RBD190A1	FAM005786		Helsinki	Helsinki		YES	TRUE	TRUE	17.38	Female
FBUL000006	French Bulldog	Breed_Dogs	SAMN19522816	SRR14750428	FAM006623	3-ADNPR4634		Rennes	Michigan		YES	TRUE	TRUE	18.27	Male
FIEL000001	Field Spaniel	Breed_Dogs	SAMN15625848	SRR12330339	FAM007117	27364		NHGRI	Michigan		YES	TRUE	TRUE	19.91	Male
FIEL000002	Field Spaniel	Breed_Dogs	SAMN15625849	SRR12330338	FAM007125	28377		NHGRI	Michigan		YES	TRUE	TRUE	18.14	Female
FIEL000003	Field Spaniel	Breed_Dogs	SAMN15625850	SRR12330337	FAM007126	28378		NHGRI	Michigan		YES	TRUE	TRUE	22.13	Male
FIEL000004	Field Spaniel	Breed_Dogs	SAMN20151490	SRR15100228	FIS018A1	FAM005338		Helsinki	Helsinki		YES	TRUE	TRUE	18.85	Female
FIEL000005	Field Spaniel	Breed_Dogs	SAMN20151491	SRR15100227	FIS029A1	FAM005339		Helsinki	Helsinki		YES	TRUE	TRUE	18.75	Male
FINH000001	Finnish Hound	Breed_Dogs	SAMN21035149	SRR16048644	SAK326A1	FAM005789		Helsinki	Helsinki		YES	TRUE	TRUE	20.17	Female
FINH000002	Finnish Hound	Breed_Dogs	SAMN21035150	SRR16048643	SAK378A1	FAM005790		Helsinki	Helsinki		YES	TRUE	TRUE	20.55	Male
FINH000003	Finnish Hound	Breed_Dogs	SAMN21035151	SRR16048641	SAK398A1	FAM005791		Helsinki	Helsinki		YES	TRUE	TRUE	20.57	Male
FINH000004	Finnish Hound	Breed_Dogs	SAMN21035152	SRR16048640	SAK492A1	FAM005792		Helsinki	Helsinki		YES	TRUE	TRUE	19.67	Male
FINH000005	Finnish Hound	Breed_Dogs	SAMN21035153	SRR16048639	SAK508A1	FAM005793		Helsinki	Helsinki		YES	TRUE	TRUE	17.54	Female
FINH000006	Finnish Hound	Breed_Dogs	SAMN21035154	SRR16048638	SAK539A1	FAM005794		Helsinki	Helsinki		YES	TRUE	TRUE	19.36	Female
FINS000001	Finnish Spitz	Breed_Dogs	SAMN15625851	SRR12330335	FAM007053	7309		NHGRI	Michigan		YES	TRUE	TRUE	19.46	Female
FINS000002	Finnish Spitz	Breed_Dogs	SAMN21035155	SRR16048637	SPK444A1	FAM005820		Helsinki	Helsinki		YES	TRUE	TRUE	20.1	Male
FINS000003	Finnish Spitz	Breed_Dogs	SAMN21035156	SRR16048636	SPK472A1	FAM005821		Helsinki	Helsinki		YES	TRUE	TRUE	19.23	Male
FINS000004	Finnish Spitz	Breed_Dogs	SAMN21035157	SRR16048635	SPK547A1	FAM005822		Helsinki	Helsinki		YES	TRUE	TRUE	19.58	Female
FINS000005	Finnish Spitz	Breed_Dogs	SAMN21035158	SRR16048634	SPK668A1	FAM005823		Helsinki	Helsinki		YES	TRUE	TRUE	18.58	Male
FINS000006	Finnish Spitz	Breed_Dogs	SAMN21035159	SRR16048633	SPK814A1	FAM005824		Helsinki	Helsinki		YES	TRUE	TRUE	18.53	Female
FLCD000001	Bouvier des Flandres	Breed_Dogs	SAMN20151395	SRR15100184	BOU044	FAM005243		Helsinki	Helsinki		YES	TRUE	TRUE	20.59	Female
FLCD000002	Bouvier des Flandres	Breed_Dogs	SAMN20151396	SRR15100183	BOU066	FAM005244		Helsinki	Helsinki		YES	TRUE	TRUE	22.64	Male
FLCD000003	Bouvier des Flandres	Breed_Dogs	SAMN19522817	SRR14750429	FAM005937	2-ADN12493		Rennes	Michigan		YES	TRUE	TRUE	18.22	Male
FLCD000004	Bouvier des Flandres	Breed_Dogs	SAMN19522818	SRR14750430	FAM005948	2-ADN12811		Rennes	Michigan		YES	TRUE	TRUE	17.07	Female
FLCD000005	Bouvier des Flandres	Breed_Dogs	SAMN19522819	SRR14750431	FAM005985	2-ADN22619		Rennes	Michigan		YES	TRUE	TRUE	19.3	Male
FLCD000006	Bouvier des Flandres	Breed_Dogs	SAMN19522820	SRR14750432	FAM005992	2-ADN2446		Rennes	Michigan		YES	TRUE	TRUE	17.78	Female
FLCD000007	Bouvier des Flandres	Breed_Dogs	SAMN19522821	SRR14750433	FAM006547	2-ADN6006		Rennes	Michigan		YES	TRUE	TRUE	25.5	Male
FLCD000008	Bouvier des Flandres	Breed_Dogs	SAMN19522822	SRR14750435	FAM006608	2-ADNPR3583		Rennes	Michigan		YES	TRUE	TRUE	17.75	Male
FLCR000001	Flat-Coated Retriever	Breed_Dogs	SAMN15625852	SRR12330334	FAM007138	30377		NHGRI	Michigan		YES	TRUE	TRUE	18	Female
FLCR000002	Flat-Coated Retriever	Breed_Dogs	SAMN15625853	SRR12330333	FAM007144	30651		NHGRI	Michigan		YES	TRUE	TRUE	21.2	Female
FLCR000003	Flat-Coated Retriever	Breed_Dogs	SAMN15625854	SRR12330332	FAM007153	31166		NHGRI	Michigan		YES	TRUE	TRUE	17.74	Female
FOMD000001	Formosan Mountain Dog	Breed_Dogs	SAMN29845208	SRR20326477	FAM009502	4323		Cornell	Uppsala		YES	TRUE	TRUE	19.51	Male
FOMD000002	Formosan Mountain Dog	Breed_Dogs	SAMN29845209	SRR20326402	FAM009503	4322		Cornell	Uppsala		YES	TRUE	TRUE	19.07	Male
FOMD000003	Formosan Mountain Dog	Breed_Dogs	SAMN29845210	SRR20326391	FAM009504	4321		Cornell	Uppsala		YES	TRUE	TRUE	19.96	Female
FRSP000001	French Spaniel	Breed_Dogs	SAMN19522823	SRR14750436	FAM005988	4-ADN23249		Rennes	Michigan		YES	TRUE	TRUE	17.29	Female
FRSP000002	French Spaniel	Breed_Dogs	SAMN19522824	SRR14750437	FAM006516	2-ADN3993		Rennes	Michigan		YES	TRUE	TRUE	17.6	Male
FRSP000003	French Spaniel	Breed_Dogs	SAMN19522825	SRR14750438	FAM006582	2-ADN8618		Rennes	Michigan		YES	TRUE	TRUE	27.96	Male
FRSP000004	French Spaniel	Breed_Dogs	SAMN19522826	SRR14750439	FAM006583	2-ADN8631		Rennes	Michigan		YES	TRUE	TRUE	17.26	Female
FRSP000005	French Spaniel	Breed_Dogs	SAMN19522827	SRR14750440	FAM006591	2-ADN8976		Rennes	Michigan		YES	TRUE	TRUE	20.12	Female
FRSP000006	French Spaniel	Breed_Dogs	SAMN19522828	SRR14750441	FAM006592	2-ADN9009		Rennes	Michigan		YES	TRUE	TRUE	17.87	Female
FXTE000001	Wire Fox Terrier	Breed_Dogs	SAMN21036306	SRR15734818	FX001	FAM005413		Bern	Bern		YES	TRUE	TRUE	18.9	Male
FXTE000002	Wire Fox Terrier	Breed_Dogs	SAMN21035160	SRR16048632	KT141A1	FAM005663		Helsinki	Helsinki		YES	TRUE	TRUE	20	Male
FXTE000003	Smooth Fox Terrier	Breed_Dogs	SAMN21035161	SRR16048630	KT143A1	FAM005664		Helsinki	Helsinki		YES	TRUE	TRUE	18.45	Male
FXTE000004	Smooth Fox Terrier	Breed_Dogs	SAMN21035162	SRR16048629	KT157A1	FAM005665		Helsinki	Helsinki		YES	TRUE	TRUE	21.59	Male
FXTE000005	Smooth Fox Terrier	Breed_Dogs	SAMN19522829	SRR14750442	FAM005917	2-ADN1149		Rennes	Michigan		YES	TRUE	TRUE	18.11	Male
FXTE000006	Smooth Fox Terrier	Breed_Dogs	SAMN19522830	SRR14750443	FAM006625	3-ADNPR5013		Rennes	Michigan		YES	TRUE	TRUE	23.26	Male
FXTE000007	Unknown	Breed_Dogs	SAMN19522831	SRR14750444	FAM005928	2-ADN12062		Rennes	Michigan		YES	FALSE	FALSE	21.08	Male
FXTE000008	Fox Terrier	Mixed/Other	SAMN19522832	SRR14750294	FAM005957	2-ADN13586		Rennes	Michigan		YES	FALSE	FALSE	17.61	Female
